Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2002 Monte Carlo R64,L vs Gasquet,17.5%,27.2%,44.3%,22.6%,31.5%,44.4%,48.6%,41.3%,8.0%,55.2%,50.0%,2.3%,9.3%,40.5%,-95
2000 Roland Garros SF,L vs Norman,12.9%,15.1%,46.2%,15.4%,14.8%,16.7%,45.7%,19.1%,25.0%,50.0%,80.0%,11.1%,13.9%,46.9%,-5
1997 Casablanca F,L vs Arazi,19.7%,27.3%,50.0%,25.6%,24.4%,31.1%,41.2%,33.1%,38.1%,45.8%,50.0%,11.1%,22.2%,68.8%,-13
Career (3 matches),,16.4%,22.9%,46.4%,20.8%,23.5%,30.7%,45.3%,31.0%,23.0%,50.6%,61.5%,7.2%,13.4%,47.8%,-47
