Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 San Luis Potosi CH QF,L vs Mejia,54% (7/13),0% (0/3),0/0,0/0,75% (6/8),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Van De Zandschulp,58% (15/26),54% (7/13),3/6,1/2,79% (15/19),1/2,0/0,- (0/0),- (0/0)
2020 Lima CH F,L vs Galan,62% (8/13),40% (2/5),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 M15 Kaltenkirchen QF,L vs Altmaier,57% (4/7),- (0/0),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2019 M15 Kaltenkirchen R16,W vs Frawley,54% (7/13),55% (6/11),2/3,1/2,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 M15 Buenos Aires R32,W vs Volpi,40% (6/15),40% (6/15),2/3,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2019 M15 Buenos Aires SF,L vs Baez,57% (8/14),47% (7/15),1/2,0/1,50% (6/12),1/3,1/2,40% (2/5),33% (2/6)
2019 M15 Buenos Aires QF,W vs Cerundolo,63% (10/16),40% (2/5),2/2,1/1,100% (10/10),0/0,0/0,- (0/0),- (0/0)
2019 M15 Buenos Aires R16,W vs Villanueva,67% (8/12),80% (4/5),2/4,1/2,0% (0/2),0/0,0/0,80% (4/5),60% (3/5)
2019 M15 Pinamar QF,L vs Pena Lopez,57% (8/14),0% (0/5),0/0,0/0,67% (4/6),0/2,0/1,- (0/0),- (0/0)
2019 M15 Pinamar R16,W vs Agamenone,60% (9/15),50% (3/6),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M15 Pinamar R32,L vs Villanueva,64% (7/11),33% (1/3),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2024 (1 matches),,53.8%,0.0%,-,-,75.0%,0.0%,0.0%,-,-
2023 (1 matches),,57.7%,53.8%,50.0%,50.0%,78.9%,50.0%,-,-,-
2020 (1 matches),,61.5%,40.0%,100.0%,-,42.9%,0.0%,0.0%,-,-
2019 (9 matches),,57.3%,44.6%,61.1%,62.5%,62.5%,20.0%,33.3%,60.0%,45.5%
Career (12 matches),,57.4%,44.2%,60.0%,60.0%,65.3%,18.8%,25.0%,60.0%,45.5%
