Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 San Luis Potosi CH QF,L vs Mejia,0.84,0.59,45.8,2.0,5.7%,62.9%,6.3%,59.4%,25.0%,29.6%
2023 Roland Garros R128,W vs Van De Zandschulp,1.18,1.34,36.7,3.1,0.0%,52.8%,1.5%,66.2%,45.6%,48.0%
2020 Lima CH F,L vs Galan,0.90,0.75,60.4,4.2,10.8%,56.8%,2.9%,57.1%,33.3%,39.0%
2019 M15 Kaltenkirchen QF,L vs Altmaier,0.81,0.29,29.7,2.0,-,48.1%,-,52.0%,28.6%,5.6%
2019 M15 Kaltenkirchen R16,W vs Frawley,0.90,1.23,58.1,3.0,-,62.2%,-,55.9%,55.9%,56.3%
2019 M15 Buenos Aires R32,W vs Volpi,0.98,1.32,55.5,2.8,0.0%,66.7%,0.0%,43.2%,67.7%,51.9%
2019 M15 Buenos Aires SF,L vs Baez,0.87,0.86,80.9,4.6,1.9%,48.1%,4.3%,55.3%,46.6%,49.0%
2019 M15 Buenos Aires QF,W vs Cerundolo,1.20,1.37,52.6,2.4,0.0%,61.0%,2.6%,71.1%,41.9%,35.7%
2019 M15 Buenos Aires R16,W vs Villanueva,1.17,1.60,46.9,2.7,0.0%,67.6%,0.0%,67.9%,48.4%,38.5%
2019 M15 Pinamar QF,L vs Pena Lopez,0.98,0.65,59.4,2.7,2.6%,56.4%,5.6%,63.9%,33.3%,20.0%
2019 M15 Pinamar R16,W vs Agamenone,1.20,2.12,39.3,2.1,0.0%,76.9%,4.2%,70.8%,50.0%,41.4%
2019 M15 Pinamar R32,L vs Villanueva,0.94,0.69,48.7,2.3,2.6%,47.4%,2.8%,61.1%,35.5%,32.1%
2024 (1 matches),,0.84,0.59,45.8,2.0,5.7%,62.9%,6.3%,59.4%,25.0%,29.6%
2023 (1 matches),,1.18,1.34,36.7,3.1,0.0%,52.8%,1.5%,66.2%,45.6%,48.0%
2020 (1 matches),,0.90,0.75,60.4,4.2,10.8%,56.8%,2.9%,57.1%,33.3%,39.0%
2019 (9 matches),,1.00,1.04,55.2,2.6,0.9%,58.6%,2.3%,59.7%,46.2%,39.0%
Career (12 matches),,1.00,1.02,52.4,2.6,1.9%,57.9%,2.5%,60.4%,43.2%,39.5%
