Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),83,673,145,1642,152,1587,112,1621,149,1510,,,,
2025,106,605,179,1594,162,1559,151,1574,164,1486,,,,
2024,117,515,205,1552,211,1493,184,1523,168,1491,429,125,,
2023,123,537,203,1537,205,1486,177,1518,161,1485,,,,
2022,225,244,320,1417,330,1348,282,1408,198,1423,,,,
2021,241,261,254,1479,249,1427,230,1458,,,,,,
2020,379,107,,,,,,,,,542,72,,
2019,740,23,,,,,,,,,1107,18,,
2017,1694,1,,,,,,,,,,,,
