Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),110,731,47,1819,65,1740,26,1796,66,1640,87,1025,,
2025,67,957,44,1822,62,1733,25,1798,67,1641,91,905
2024,51,1055,50,1803,66,1717,36,1752,77,1609,823,54
2023,119,626,82,1710,116,1610,59,1702,102,1546,,
2022,155,412,144,1596,152,1540,115,1577,,,,
2021,136,576,136,1637,126,1605,119,1587,149,1456,,
2020,183,384,141,1547,138,1513,121,1537,,,435,157
2019,189,320,160,1596,186,1512,112,1601,150,1471,224,340
2018,108,536,156,1590,184,1480,100,1609,,,176,385
2017,363,114,,,,,,,,,553,73
2016,909,12,,,,,,,,,1074,12
