Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R64,L vs Gauff,0.85,0.52,34.2,2.1,2.9%,42.9%,3.0%,51.5%,32.0%,33.3%
2026 Australian Open R128,W vs Williams,1.01,1.22,83.0,24.6,4.1%,63.3%,6.7%,66.7%,37.7%,46.9%
2025 Osaka QF,L vs Valentova,1.01,0.80,63.9,5.0,2.3%,46.5%,2.9%,45.7%,39.5%,46.2%
2025 Osaka R32,W vs Hibino,1.23,1.27,59.5,2.8,2.4%,57.1%,13.5%,56.8%,40.0%,48.5%
2025 Wuhan R64,L vs Tauson,0.99,0.61,55.2,2.2,4.2%,47.9%,6.5%,60.9%,30.0%,25.9%
2025 Cincinnati R64,L vs Raducanu,1.11,0.58,47.0,2.5,0.0%,51.5%,3.0%,39.4%,27.3%,30.0%
2025 Montreal R64,L vs Kudermetova,0.92,0.47,44.8,2.4,3.0%,54.5%,3.1%,59.4%,16.7%,27.3%
2025 Roland Garros R32,L vs Sabalenka,0.88,0.65,43.9,2.0,3.4%,48.3%,0.0%,44.4%,40.0%,39.3%
2025 Madrid R128,W vs Azarenka,1.19,1.67,42.9,2.5,3.6%,57.1%,3.8%,69.2%,51.9%,52.2%
2025 Rouen F,L vs Svitolina,0.98,0.81,74.2,2.9,2.4%,38.1%,9.5%,71.4%,37.5%,37.1%
2025 Rouen SF,W vs Lamens,1.19,1.41,55.2,2.2,6.5%,64.5%,3.3%,63.3%,46.9%,37.9%
2025 Rouen R16,W vs Fruhvirtova,1.14,1.20,73.5,4.0,2.0%,57.1%,2.2%,50.0%,47.7%,50.0%
2025 Cluj-Napoca R32,W vs Parks,1.14,1.43,50.3,2.2,0.0%,52.8%,6.1%,63.6%,55.2%,50.0%
2025 Australian Open R16,L vs Badosa,0.93,0.62,42.0,2.1,0.0%,53.3%,3.8%,57.7%,30.0%,29.6%
2025 Australian Open R32,W vs Pegula,1.17,1.41,57.0,2.7,8.1%,59.5%,5.7%,85.7%,32.1%,34.6%
2025 Australian Open R64,W vs Samsonova,1.02,1.78,40.6,2.0,10.0%,70.0%,5.6%,61.1%,64.3%,55.6%
2025 Hobart R32,L vs Joint,0.85,0.57,39.0,2.0,2.9%,47.1%,0.0%,61.3%,42.3%,19.2%
2024 Guangzhou F,W vs Dolehide,0.98,1.54,49.2,2.2,0.0%,71.4%,0.0%,58.3%,60.0%,48.3%
2024 Iasi QF,W vs Bondar,1.10,1.34,56.3,2.7,3.0%,57.6%,3.0%,66.7%,42.9%,50.0%
2024 Budapest R32,L vs Bondar,0.97,0.74,67.4,2.5,4.8%,64.3%,2.4%,53.7%,27.5%,36.1%
2026 (2 matches),,0.96,0.89,65.1,3.9,3.6%,54.8%,5.1%,60.3%,35.9%,42.9%
2025 (15 matches),,1.06,0.96,54.4,2.5,3.2%,52.9%,4.8%,59.4%,40.6%,39.7%
2024 (9 matches),,1.00,0.96,58.0,2.9,2.5%,61.5%,3.0%,55.1%,39.6%,40.4%
2023 (3 matches),,1.02,1.14,56.9,2.7,2.5%,55.1%,2.8%,56.1%,47.3%,51.9%
2022 (1 matches),,1.10,0.68,58.3,2.4,5.9%,44.1%,3.1%,56.3%,16.7%,46.4%
Career (77 matches),,1.03,1.09,56.5,2.7,3.9%,56.3%,4.3%,59.1%,43.6%,46.1%
