Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Australian Open R64,L vs Gauff,60.9%,39.3%,0.0%,0/0,2.21,0.0%,54.8%,29.4%,0.0%,2.15,0.0%,100.0%,54.5%,0.0%,2.30,0.0%
2026 Australian Open R128,W vs Williams,69.6%,53.5%,11.8%,4/8,2.50,6.3%,65.6%,40.0%,14.8%,2.49,8.0%,86.1%,71.0%,8.3%,2.54,0.0%
2025 Osaka QF,L vs Valentova,59.8%,57.1%,6.1%,3/2,2.34,18.8%,61.4%,51.9%,4.5%,2.32,30.8%,71.0%,63.6%,9.7%,2.37,0.0%
2025 Osaka R32,W vs Hibino,67.6%,56.5%,8.8%,3/3,2.31,7.4%,62.9%,50.0%,14.3%,2.30,5.6%,82.8%,62.5%,3.4%,2.35,11.1%
2025 Wuhan R64,L vs Tauson,59.6%,38.2%,1.8%,0/1,2.48,13.8%,59.0%,34.8%,2.6%,2.29,25.7%,73.3%,45.5%,0.0%,2.69,0.0%
2025 Cincinnati R64,L vs Raducanu,50.0%,42.9%,19.0%,2/6,2.52,4.3%,51.9%,57.1%,29.6%,2.50,6.5%,58.3%,14.3%,0.0%,2.58,0.0%
2025 Montreal R64,L vs Kudermetova,56.5%,30.8%,28.3%,8/5,2.49,4.7%,45.5%,40.0%,27.3%,2.40,8.3%,72.7%,25.0%,31.8%,2.59,0.0%
2025 Roland Garros R32,L vs Sabalenka,77.6%,51.1%,8.6%,3/2,2.05,12.5%,74.4%,51.7%,2.6%,2.03,15.4%,84.2%,50.0%,21.1%,2.08,7.1%
2025 Madrid R128,W vs Azarenka,82.0%,53.7%,8.0%,3/1,2.39,0.0%,89.7%,53.8%,3.4%,2.50,0.0%,88.2%,53.3%,17.6%,2.24,0.0%
2025 Rouen F,L vs Svitolina,73.3%,45.5%,9.3%,2/5,2.33,2.9%,64.4%,41.4%,11.1%,2.27,3.8%,96.3%,50.0%,7.4%,2.51,0.0%
2025 Rouen SF,W vs Lamens,75.4%,50.0%,1.6%,1/0,2.44,0.0%,80.0%,34.4%,2.5%,2.27,0.0%,77.8%,85.7%,0.0%,2.90,0.0%
2025 Rouen R16,W vs Fruhvirtova,72.0%,61.0%,3.7%,2/1,2.51,4.0%,70.6%,58.3%,2.0%,2.57,6.5%,85.2%,65.2%,7.4%,2.42,0.0%
2025 Cluj Napoca R32,W vs Parks,56.4%,64.5%,10.9%,1/5,2.19,4.3%,64.0%,68.8%,16.0%,2.20,6.1%,71.4%,60.0%,9.5%,2.16,0.0%
2025 Australian Open R16,L vs Badosa,54.4%,45.2%,7.0%,1/3,2.24,4.2%,50.0%,36.8%,7.9%,2.14,6.9%,75.0%,58.3%,6.3%,2.38,0.0%
2025 Australian Open R32,W vs Pegula,72.2%,38.5%,3.7%,0/2,2.72,11.3%,77.4%,41.7%,3.2%,2.68,15.0%,75.0%,33.3%,5.0%,2.84,0.0%
2025 Australian Open R64,W vs Samsonova,76.4%,73.8%,5.5%,2/1,2.91,9.5%,84.2%,71.9%,5.3%,2.76,14.3%,66.7%,80.0%,6.7%,3.21,0.0%
2025 Hobart R32,L vs Joint,78.8%,29.3%,9.6%,1/4,2.12,6.3%,80.6%,28.0%,9.7%,2.14,8.1%,94.1%,31.3%,11.8%,2.06,0.0%
2024 Guangzhou F,W vs Dolehide,81.4%,66.7%,6.8%,2/2,2.49,12.8%,76.6%,61.1%,2.1%,2.37,20.0%,100.0%,83.3%,25.0%,2.71,0.0%
2024 ITF Iasi QF,W vs Bondar,71.0%,61.2%,2.9%,0/2,2.44,2.0%,64.1%,56.0%,2.6%,2.14,3.1%,85.7%,66.7%,3.6%,2.93,0.0%
2024 Budapest R32,L vs Bondar,71.1%,42.6%,3.9%,2/1,2.49,8.9%,57.5%,43.5%,5.0%,2.53,15.2%,88.6%,41.9%,2.9%,2.42,0.0%
Last 52 Weeks (12 matches),,67.8%,50.3%,8.5%,47.7%,2.39,6.5%,65.9%,45.6%,8.6%,2.35,9.4%,81.8%,56.9%,9.5%,2.47,1.3%
Career (38 matches),,70.5%,52.1%,6.1%,48.1%,2.43,7.5%,70.1%,48.6%,5.1%,2.39,11.2%,82.6%,57.5%,8.9%,2.50,0.8%
