Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R64,L vs Gauff,12,33,0.4,10.5%,28.9%,10,31,0.3,9.5%,29.5%,6.7%,1.0%,0.8,11.4%,14.0%
2026 Australian Open R128,W vs Williams,31,32,1.0,15.8%,16.3%,26,31,0.8,14.8%,17.6%,8.5%,6.3%,0.7,14.3%,19.4%
2025 Osaka QF,L vs Valentova,19,42,0.5,11.9%,26.3%,17,41,0.4,11.6%,27.9%,8.2%,2.0%,0.6,14.4%,23.1%
2025 Osaka R32,W vs Hibino,30,24,1.3,20.5%,16.4%,24,21,1.1,18.5%,16.2%,12.3%,5.4%,0.7,8.9%,12.3%
2025 Wuhan R64,L vs Tauson,17,44,0.4,11.3%,29.1%,12,37,0.3,9.4%,28.9%,6.3%,3.1%,1.2,18.5%,15.9%
2025 Cincinnati R64,L vs Raducanu,11,24,0.5,10.2%,22.2%,10,18,0.6,11.0%,19.8%,8.8%,2.2%,2.0,16.7%,8.3%
2025 Montreal R64,L vs Kudermetova,10,21,0.5,9.0%,18.9%,8,17,0.5,7.9%,16.8%,4.0%,4.0%,0.9,10.8%,12.6%
2025 Roland Garros R32,L vs Sabalenka,18,23,0.8,15.8%,20.2%,17,17,1.0,16.0%,16.0%,9.4%,6.6%,1.7,14.9%,8.8%
2025 Madrid R128,W vs Azarenka,14,12,1.2,13.5%,11.5%,12,10,1.2,12.8%,10.6%,9.6%,3.2%,0.4,8.7%,22.1%
2025 Rouen F,L vs Svitolina,36,28,1.3,22.6%,17.6%,31,25,1.2,21.8%,17.6%,18.3%,3.5%,3.0,17.0%,5.7%
2025 Rouen SF,W vs Lamens,22,10,2.2,18.0%,8.2%,19,9,2.1,16.8%,8.0%,8.8%,8.0%,0.8,15.6%,20.5%
2025 Rouen R16,W vs Fruhvirtova,46,39,1.2,26.0%,22.0%,44,32,1.4,27.3%,19.9%,21.7%,5.6%,0.8,10.2%,13.0%
2025 Cluj-Napoca R32,W vs Parks,7,14,0.5,5.6%,11.3%,5,12,0.4,4.6%,11.0%,2.8%,0.9%,0.5,14.5%,30.6%
2025 Australian Open R16,L vs Badosa,16,15,1.1,14.2%,13.3%,15,15,1.0,14.7%,14.7%,10.8%,3.9%,1.6,18.6%,11.5%
2025 Australian Open R32,W vs Pegula,26,25,1.0,20.6%,19.8%,21,24,0.9,18.1%,20.7%,11.2%,6.0%,0.4,7.1%,16.7%
2025 Australian Open R64,W vs Samsonova,10,7,1.4,10.8%,7.5%,7,7,1.0,8.0%,8.0%,3.4%,4.6%,0.4,7.5%,21.5%
2025 Hobart R32,L vs Joint,13,30,0.4,11.2%,25.9%,12,26,0.5,11.2%,24.3%,4.7%,6.5%,0.6,8.6%,14.7%
2024 Guangzhou F,W vs Dolehide,24,15,1.6,21.6%,13.5%,24,13,1.8,22.6%,12.3%,14.2%,8.5%,0.5,10.8%,19.8%
2024 Iasi QF,W vs Bondar,28,22,1.3,20.7%,16.3%,26,20,1.3,20.3%,15.6%,15.6%,4.7%,0.7,9.6%,14.8%
2024 Budapest R32,L vs Bondar,19,34,0.6,11.9%,21.4%,16,27,0.6,11.3%,19.1%,7.8%,3.5%,0.8,12.6%,16.4%
Career (39 matches),,865,1079,0.8,15.7%,19.6%,766,948,0.8,15.4%,19.0%,9.6%,4.7%,0.8,12.7%,16.1%
