Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R64,L vs Gauff,13% (1/8),100% (1/1),0/3,88% (7/8),29% (2/7),0/1,0/0,1/3,0/0,0/1
2026 Australian Open R128,W vs Williams,33% (5/15),100% (5/5),2/3,25% (4/16),25% (1/4),5/5,2/2,2/2,1/1,0/0
2025 Osaka QF,L vs Valentova,31% (4/13),100% (4/4),3/6,57% (8/14),13% (1/8),2/3,0/1,0/1,0/0,0/1
2025 Osaka R32,W vs Hibino,50% (6/12),83% (5/6),1/4,46% (6/13),17% (1/6),3/4,1/2,0/1,1/1,0/0
2025 Wuhan R64,L vs Tauson,30% (3/10),33% (1/3),1/2,82% (9/11),56% (5/9),1/1,0/0,1/3,0/0,1/2
2025 Cincinnati R64,L vs Raducanu,22% (2/9),100% (2/2),1/5,75% (6/8),17% (1/6),1/2,0/0,0/0,0/0,0/0
2025 Montreal R64,L vs Kudermetova,0% (0/9),- (0/0),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2025 Roland Garros R32,L vs Sabalenka,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),1/2,0/0,1/2,0/0,0/0
2025 Madrid R128,W vs Azarenka,67% (6/9),83% (5/6),1/2,33% (3/9),33% (1/3),4/5,2/2,0/0,1/1,0/0
2025 Rouen F,L vs Svitolina,18% (2/11),100% (2/2),0/2,45% (5/11),40% (2/5),1/2,0/0,2/3,0/0,2/2
2025 Rouen SF,W vs Lamens,50% (5/10),80% (4/5),2/2,30% (3/10),33% (1/3),3/4,2/2,0/0,1/1,0/0
2025 Rouen R16,W vs Fruhvirtova,50% (7/14),100% (7/7),2/5,54% (7/13),29% (2/7),3/6,1/1,0/0,0/0,0/0
2025 Cluj-Napoca R32,W vs Parks,67% (6/9),83% (5/6),1/2,56% (5/9),60% (3/5),4/4,1/1,0/0,1/1,0/0
2025 Australian Open R16,L vs Badosa,20% (2/10),100% (2/2),0/4,44% (4/9),0% (0/4),1/2,0/1,1/1,0/0,0/0
2025 Australian Open R32,W vs Pegula,33% (3/9),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,1/1,2/2,1/1,0/0
2025 Australian Open R64,W vs Samsonova,75% (6/8),100% (6/6),0/1,14% (1/7),0% (0/1),4/4,0/0,0/0,0/0,0/0
2025 Hobart R32,L vs Joint,0% (0/8),- (0/0),0/3,67% (6/9),33% (2/6),0/0,0/0,1/2,0/0,0/1
2024 Guangzhou F,W vs Dolehide,88% (7/8),71% (5/7),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2024 Iasi QF,W vs Bondar,60% (6/10),83% (5/6),1/2,30% (3/10),33% (1/3),1/3,0/0,0/0,0/0,0/0
2024 Budapest R32,L vs Bondar,9% (1/11),100% (1/1),0/1,36% (4/11),50% (2/4),0/1,0/0,0/1,0/0,0/1
2026 (2 matches),,26.1%,100.0%,33.3%,45.8%,27.3%,83.3%,100.0%,60.0%,100.0%,0.0%
2025 (15 matches),,36.7%,85.5%,28.9%,49.3%,29.7%,73.2%,72.7%,56.3%,100.0%,50.0%
2024 (9 matches),,38.5%,73.0%,16.0%,39.4%,27.0%,66.7%,100.0%,80.0%,100.0%,75.0%
2023 (3 matches),,62.5%,80.0%,41.7%,54.5%,33.3%,53.8%,66.7%,100.0%,100.0%,-
2022 (1 matches),,11.1%,100.0%,0.0%,55.6%,20.0%,100.0%,-,-,-,-
Career (77 matches),,46.8%,83.9%,34.0%,44.3%,28.1%,69.1%,78.1%,64.9%,83.3%,43.8%
