Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,4,3,57.1%,9-8,52.9%,78-79,49.7%,1-1,50.0%,7,62.8%,36.4%,4.7%,2.8%,66.0%,59.2%,49.2%,55.8%,44.0%,50.0%,1.00,QF (Hobart)
2025,33,16,17,48.5%,35-40,46.7%,355-364,49.4%,3-7,30.0%,33,70.7%,29.1%,4.3%,4.9%,64.4%,64.2%,46.9%,58.0%,39.9%,49.3%,0.95,F (Rouen)
2024,19,12,7,63.2%,26-19,57.8%,230-200,53.5%,2-4,33.3%,19,68.1%,40.0%,2.7%,5.4%,63.9%,61.7%,48.5%,56.9%,44.9%,51.0%,1.04,W (Guangzhou)
2023,8,3,5,37.5%,9-9,50.0%,86-85,50.3%,1-0,100.0%,7,57.3%,40.0%,2.3%,4.8%,63.6%,55.3%,49.4%,53.1%,44.6%,48.9%,0.95,
2022,9,5,4,55.6%,10-11,47.6%,100-104,49.0%,2-1,66.7%,8,65.9%,33.0%,4.2%,5.9%,62.1%,61.2%,48.9%,56.6%,43.0%,49.7%,0.99,F (Lausanne)
2021,14,6,8,42.9%,15-16,48.4%,150-153,49.5%,1-2,33.3%,13,63.5%,35.5%,3.8%,6.7%,59.3%,63.9%,43.8%,55.7%,42.9%,49.5%,0.97,QF (2x)
2020,3,1,2,33.3%,2-4,33.3%,24-28,46.2%,0-0,-,3,44.4%,48.0%,4.1%,6.4%,58.5%,58.0%,38.0%,49.7%,48.5%,49.1%,0.96,
2019,7,2,5,28.6%,5-11,31.3%,52-83,38.5%,1-0,100.0%,7,53.7%,22.4%,5.7%,6.0%,51.1%,63.3%,37.8%,50.9%,37.7%,44.6%,0.77,
2018,10,9,1,90.0%,18-5,78.3%,136-95,58.9%,2-2,50.0%,10,73.9%,43.8%,6.6%,6.1%,52.7%,70.0%,48.4%,59.8%,47.2%,53.6%,1.17,W (Moscow)
Career,110,58,52,52.7%,129-123,51.2%,1211-1191,50.4%,13-17,43.3%,107,66.3%,34.8%,4.2%,5.4%,61.5%,62.9%,46.5%,56.5%,42.8%,49.8%,0.99,
