Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19-Jan-2026,W35 Buenos Aires,Clay,F,391,232,Carolina Alves [BRA] d. Martinez Cirez,6-0 6-2,0.52,0.0%,13.0%,73.9%,41.2%,16.7%,3/9,1:11
05-Jan-2026,W35 Antalya,Clay,F,437,508,Andreea Prisacariu [ROU] d. Martinez Cirez,2-6 7-6(6) 7-6(4),1.03,2.3%,4.5%,75.2%,55.0%,57.6%,12/17,3:49
25-Nov-2024,W35 Santo Domingo,Hard,F,230,527,(16) Olivia Lincer [USA] d. (1) Martinez Cirez,7-6(9) 3-6 6-3,,,,,,,,
21-Oct-2024,W35 Santa Margherita di Pula,Clay,F,242,323,(3) Martinez Cirez d. (5) Nicole Fossa Huergo [ITA],6-4 6-3,,,,,,,,
09-Sep-2024,W35 Reus,Clay,F,255,339,(2) Martinez Cirez d. (7) Alice Rame [FRA],6-1 7-6(4),,,,,,,,
26-Aug-2024,W35 Trieste,Clay,F,291,451,(3) Martinez Cirez d. Anastasia Abbagnato [ITA],7-6(2) 6-4,,,,,,,,
19-Aug-2024,W35 Cluj Napoca,Clay,F,290,556,Georgia Andreea Craciun [ROU] d. (1) Martinez Cirez,6-1 6-2,,,,,,,,
22-Jul-2024,W35 Casablanca,Clay,F,303,354,(5) Andrea Lazaro Garcia [ESP] d. (1) Martinez Cirez,7-6(2) 6-3,,,,,,,,
10-Jul-2023,W25 Punta Cana,Clay,F,235,224,(2) Martinez Cirez d. (1) Ekaterina Makarova [RUS],6-3 6-3,,,,,,,,
08-May-2023,W25 Platja D'Aro,Clay,F,272,224,(4) Carolina Alves [BRA] d. (6) Martinez Cirez,6-1 6-7(1) 6-4,,,,,,,,
