Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Clay,53,26,27,49.1%,60-60,50.0%,547-543,50.2%,5-5,50.0%,53,50.5%,49.1%,0.8%,7.4%,68.8%,55.5%,39.8%,50.6%,49.5%,50.1%,1.00
Finals,2,0,2,0.0%,1-4,20.0%,20-28,41.7%,0-2,0.0%,2,52.2%,34.8%,1.7%,6.7%,74.9%,51.5%,46.7%,50.3%,42.9%,46.7%,0.86
Semi-finals,4,2,2,50.0%,4-6,40.0%,41-46,47.1%,0-0,-,4,43.2%,51.2%,0.7%,7.9%,71.0%,53.5%,32.1%,47.3%,51.8%,49.4%,0.98
Quarter-finals,5,4,1,80.0%,8-4,66.7%,67-47,58.8%,1-0,100.0%,5,56.1%,60.7%,0.6%,6.9%,69.4%,59.2%,41.8%,53.9%,53.1%,53.5%,1.15
vs Righties,26,16,10,61.5%,34-25,57.6%,281-249,53.0%,3-0,100.0%,26,51.7%,52.6%,1.2%,6.8%,68.1%,56.7%,38.9%,51.0%,51.3%,51.1%,1.05
vs Lefties,5,2,3,40.0%,4-6,40.0%,41-43,48.8%,0-0,-,5,52.4%,45.2%,0.4%,10.3%,65.8%,55.9%,43.0%,51.5%,47.1%,49.3%,0.97
