Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Rotterdam QF,L vs Bublik,1.03,0.89,79.3,5.2,8.8%,59.6%,5.7%,75.5%,33.9%,22.2%
2026 Rotterdam R32,W vs Budkov Kjaer,1.15,2.41,35.9,2.5,12.5%,83.3%,5.0%,70.0%,45.8%,50.0%
2026 United Cup RR,L vs Baez,0.71,0.72,55.3,2.4,14.3%,53.6%,12.5%,66.7%,40.5%,41.2%
2025 Davis Cup RR,L vs Cobolli,0.79,0.78,63.2,8.6,10.3%,62.1%,5.7%,73.6%,23.4%,42.1%
2025 Paris R64,L vs Medvedev,0.80,0.53,39.2,2.1,0.0%,52.2%,4.5%,50.0%,28.6%,36.0%
2025 Basel SF,L vs Fonseca,0.83,0.63,51.6,2.4,19.0%,73.8%,7.9%,55.3%,26.8%,26.5%
2025 Basel R32,W vs Bertola,1.18,1.69,45.5,2.4,13.8%,72.4%,3.7%,70.4%,41.4%,40.0%
2025 Canada R128,W vs Martin,0.97,3.02,33.5,2.3,22.2%,77.8%,12.5%,87.5%,66.7%,42.3%
2025 Queen's Club R16,L vs Alcaraz,0.99,0.87,79.7,9.7,9.0%,67.2%,4.8%,50.8%,46.2%,24.6%
2025 Roland Garros R64,L vs Fils,0.80,0.91,58.8,6.0,1.3%,61.3%,10.3%,59.0%,40.7%,50.0%
2025 Rome R16,L vs Ruud,0.79,0.49,35.5,2.0,9.7%,67.7%,0.0%,60.0%,17.2%,28.0%
2025 Rome R64,W vs Shelton,1.04,2.01,34.8,2.3,0.0%,75.0%,0.0%,69.6%,60.7%,46.4%
2025 Miami R32,L vs Monfils,0.90,0.87,74.3,9.7,5.5%,65.5%,10.2%,67.3%,29.8%,35.8%
2025 Miami R64,W vs Medvedev,1.07,1.84,43.3,2.2,0.0%,77.8%,0.0%,69.2%,40.7%,50.0%
2025 Dallas SF,L vs Ruud,0.83,0.86,81.1,9.7,10.6%,63.8%,2.3%,59.1%,38.8%,41.5%
2025 Australian Open R128,L vs Ruud,0.90,0.81,40.6,2.6,12.5%,65.3%,1.5%,56.1%,33.8%,36.2%
2025 Hong Kong QF,W vs Musetti,1.19,1.16,78.0,8.0,5.7%,73.6%,0.0%,51.0%,41.5%,30.6%
2024 Antwerp R32,L vs Lehecka,1.00,0.60,50.0,2.0,3.2%,48.4%,0.0%,51.7%,30.8%,29.2%
2024 US Open R128,L vs Diallo,0.86,0.83,45.3,2.4,1.5%,48.5%,1.7%,66.7%,37.5%,45.6%
2024 Wimbledon R64,L vs De Minaur,0.88,0.59,23.7,2.0,4.3%,44.7%,2.4%,48.8%,35.7%,35.9%
2026 (3 matches),,0.97,1.08,63.6,3.0,11.0%,63.3%,7.2%,72.2%,38.3%,33.6%
2025 (14 matches),,0.92,0.97,58.5,3.3,8.3%,67.1%,4.8%,60.8%,37.7%,37.8%
2024 (6 matches),,0.96,0.89,42.6,2.3,4.4%,54.2%,2.9%,62.9%,36.8%,40.0%
2023 (4 matches),,1.06,0.86,48.0,2.9,2.0%,54.4%,1.5%,58.2%,36.6%,34.1%
2022 (8 matches),,0.94,0.86,47.9,3.4,4.2%,56.7%,5.2%,58.9%,37.4%,40.0%
Career (228 matches),,1.02,1.04,54.0,2.8,4.6%,61.3%,3.4%,60.2%,40.3%,40.0%
