Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,5,5,50.0%,13-15,46.4%,147-139,51.4%,2-4,33.3%,10,85.0%,17.9%,9.6%,3.1%,60.6%,77.2%,54.5%,68.2%,35.3%,51.1%,1.11,QF (2x)
2025,54,28,26,51.9%,76-66,53.5%,725-650,52.7%,5-11,31.3%,50,80.2%,25.6%,5.3%,4.0%,63.4%,72.0%,50.3%,64.1%,39.0%,51.4%,1.09,SF (2x)
2024,40,16,24,40.0%,48-56,46.2%,502-501,50.0%,2-6,25.0%,40,73.7%,26.6%,4.5%,4.5%,65.0%,68.2%,48.2%,61.2%,40.5%,50.6%,1.04,SF (Hong Kong)
2023,34,15,19,44.1%,38-45,45.8%,378-417,47.5%,8-7,53.3%,34,68.9%,25.6%,3.3%,4.0%,68.0%,65.3%,45.3%,58.9%,39.1%,49.0%,0.95,SF (Santiago)
2022,43,19,24,44.2%,53-57,48.2%,525-535,49.5%,4-10,28.6%,43,74.1%,25.6%,4.9%,4.6%,63.4%,68.1%,48.2%,60.8%,39.5%,50.0%,1.01,QF (2x)
2021,31,12,19,38.7%,35-43,44.9%,379-402,48.5%,9-8,52.9%,31,73.0%,24.0%,3.5%,4.2%,68.1%,66.6%,45.9%,60.0%,38.9%,49.4%,0.97,F (Marbella)
2020,11,3,8,27.3%,11-19,36.7%,138-159,46.5%,1-3,25.0%,11,69.7%,24.2%,2.2%,3.0%,63.9%,66.1%,47.2%,59.3%,39.2%,49.0%,0.96,R16 (3x)
2019,36,15,21,41.7%,39-53,42.4%,454-481,48.6%,11-12,47.8%,36,74.7%,21.8%,5.0%,2.6%,62.2%,69.5%,48.1%,61.4%,38.1%,49.7%,0.99,QF (4x)
2018,27,12,15,44.4%,32-35,47.8%,312-328,48.8%,10-4,71.4%,27,74.9%,20.2%,5.9%,3.4%,63.7%,68.5%,49.0%,61.4%,37.2%,49.4%,0.97,BR (NextGen Finals)
2017,1,0,1,0.0%,1-2,33.3%,11-14,44.0%,0-0,-,1,66.7%,23.1%,3.8%,2.5%,53.8%,58.1%,48.6%,53.8%,35.8%,44.7%,0.77,
2016,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,1.9%,3.8%,57.7%,50.0%,50.0%,50.0%,34.0%,41.9%,0.68,R64 (Barcelona)
2015,3,1,2,33.3%,1-4,20.0%,16-30,34.8%,1-0,100.0%,3,58.3%,12.5%,3.1%,0.6%,60.0%,59.4%,46.9%,54.4%,34.4%,44.5%,0.75,R16 (Hamburg)
Career,291,126,165,43.3%,347-397,46.6%,3592-3668,49.5%,53-65,44.9%,287,74.7%,24.1%,4.7%,3.8%,64.4%,68.6%,48.3%,61.4%,38.8%,50.0%,1.00,
