Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Rotterdam QF,L vs Bublik,31,16,1.9,13.9%,7.2%,23,15,1.5,11.7%,7.6%,8.1%,3.6%,1.3,26.9%,21.1%
2026 Rotterdam R32,W vs Budkov Kjaer,11,11,1.0,12.2%,12.2%,7,9,0.8,8.9%,11.4%,5.1%,3.8%,0.6,15.6%,27.8%
2026 United Cup RR,L vs Baez,20,26,0.8,16.3%,21.1%,13,26,0.5,11.4%,22.8%,7.9%,3.5%,0.9,19.5%,21.1%
2025 Davis Cup RR,L vs Cobolli,27,29,0.9,13.8%,14.8%,18,28,0.6,9.9%,15.4%,7.7%,2.2%,0.9,17.3%,18.9%
2025 Paris Masters R64,L vs Medvedev,21,14,1.5,21.4%,14.3%,20,11,1.8,23.5%,12.9%,10.6%,4.7%,2.0,32.7%,16.3%
2025 Basel SF,L vs Fonseca,39,17,2.3,25.2%,11.0%,28,16,1.8,20.9%,11.9%,10.4%,5.2%,2.0,34.2%,16.8%
2025 Basel R32,W vs Bertola,14,18,0.8,12.7%,16.4%,9,14,0.6,9.5%,14.7%,8.4%,1.1%,0.5,10.9%,21.8%
2025 Canada Masters R128,W vs Martin,19,15,1.3,21.8%,17.2%,13,15,0.9,16.3%,18.8%,13.8%,2.5%,0.2,5.7%,28.7%
2025 Queen's Club R16,L vs Alcaraz,41,43,1.0,16.0%,16.8%,32,35,0.9,14.5%,15.8%,9.0%,3.2%,1.1,21.1%,18.4%
2025 Roland Garros R64,L vs Fils,44,44,1.0,13.3%,13.3%,35,31,1.1,11.7%,10.3%,7.0%,4.3%,0.9,20.5%,24.2%
2025 Rome Masters R16,L vs Ruud,18,25,0.7,15.7%,21.7%,15,22,0.7,14.2%,20.8%,8.5%,5.7%,1.0,18.3%,19.1%
2025 Rome Masters R64,W vs Shelton,6,7,0.9,5.8%,6.8%,6,5,1.2,6.1%,5.1%,3.1%,3.1%,0.5,20.4%,39.8%
2025 Miami Masters R32,L vs Monfils,39,34,1.1,18.2%,15.9%,31,32,1.0,16.1%,16.7%,10.4%,4.7%,1.1,15.0%,13.1%
2025 Miami Masters R64,W vs Medvedev,23,8,2.9,21.9%,7.6%,23,8,2.9,23.0%,8.0%,8.0%,10.0%,0.7,15.2%,22.9%
2025 Dallas SF,L vs Ruud,40,24,1.7,22.1%,13.3%,34,23,1.5,20.2%,13.7%,11.3%,7.7%,1.7,18.8%,11.0%
2025 Australian Open R128,L vs Ruud,50,47,1.1,19.2%,18.0%,40,44,0.9,16.7%,18.4%,13.4%,1.7%,1.3,19.2%,15.3%
2025 Hong Kong QF,W vs Musetti,34,37,0.9,16.7%,18.1%,31,33,0.9,16.8%,17.9%,10.9%,3.3%,1.0,16.2%,16.7%
2024 Antwerp R32,L vs Lehecka,16,19,0.8,14.5%,17.3%,15,15,1.0,15.5%,15.5%,1.0%,4.1%,2.0,38.2%,19.1%
2024 US Open R128,L vs Diallo,19,24,0.8,7.1%,9.0%,17,16,1.1,7.4%,6.9%,6.1%,0.4%,1.0,23.9%,25.0%
2024 Wimbledon R64,L vs De Minaur,21,36,0.6,12.4%,21.3%,18,27,0.7,12.1%,18.1%,6.0%,5.4%,1.2,13.6%,11.8%
Career (64 matches),,1583,1674,0.9,13.0%,13.7%,1340,1476,0.9,12.1%,13.3%,5.8%,3.1%,1.0,19.8%,20.0%
