Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Rotterdam QF,L vs Bublik,3.9,3.5,4.2,54.2%,43.1%,35.0%,21.4%,54.4%,32.2%,0.5,0.4,-1.5,-1.6
2026 Rotterdam R32,W vs Budkov Kjaer,6.1,6.6,5.7,61.9%,55.6%,70.0%,65.0%,52.0%,27.4%,9.0,8.6,4.5,5.6
2026 United Cup RR,L vs Baez,5.8,5.1,6.2,61.2%,41.9%,33.3%,47.4%,45.3%,22.0%,0.0,0.0,-9.0,-6.9
2025 Davis Cup Finals RR,L vs Cobolli,4.6,4.7,4.4,55.1%,42.2%,47.8%,61.9%,56.8%,25.5%,1.0,0.6,4.5,4.1
2025 Paris R64,L vs Medvedev,5.1,5.7,4.6,46.7%,31.3%,28.6%,50.0%,47.5%,31.7%,-4.0,-5.1,-3.5,-4.9
2025 Basel SF,L vs Fonseca,4.4,4.7,4.2,42.2%,55.6%,50.0%,44.4%,60.8%,24.3%,4.0,3.1,-3.0,-3.8
2025 Basel R32,W vs Bertola,3.8,3.3,4.3,53.5%,66.7%,55.6%,55.6%,49.1%,23.3%,4.0,5.2,-1.0,-1.5
2025 Canada R128,W vs Martin,4.2,3.6,4.6,70.0%,55.0%,50.0%,77.8%,54.0%,18.7%,8.0,9.6,0.5,0.8
2025 Queens Club R16,L vs Alcaraz,3.6,3.5,3.6,50.6%,37.7%,51.6%,42.9%,46.9%,20.7%,3.5,2.3,-3.0,-2.1
2025 Roland Garros R64,L vs Fils,4.6,4.2,5.0,54.0%,56.5%,51.0%,35.3%,46.1%,12.7%,11.0,4.5,4.5,1.6
2025 Rome R16,L vs Ruud,5.2,5.4,5.0,49.1%,42.3%,27.8%,50.0%,52.2%,10.7%,3.5,3.2,-0.5,-0.5
2025 Rome R64,W vs Shelton,5.1,4.5,5.6,64.6%,68.2%,55.0%,53.8%,45.0%,11.5%,10.0,11.5,4.0,4.1
2025 Miami R32,L vs Monfils,4.8,4.9,4.8,50.5%,49.0%,35.7%,57.1%,54.2%,22.3%,5.5,2.6,4.5,3.1
2025 Miami R64,W vs Medvedev,5.9,7.3,4.4,60.4%,62.5%,38.5%,66.7%,51.3%,42.2%,7.0,6.1,6.5,9.7
2025 Dallas SF,L vs Ruud,5.2,5.3,5.1,50.0%,53.2%,45.2%,56.5%,53.6%,15.1%,0.5,0.3,10.0,7.2
2025 Australian Open R128,L vs Ruud,4.3,4.2,4.3,50.3%,41.1%,51.6%,51.9%,57.5%,10.3%,7.5,3.4,-13.5,-8.4
2025 Hong Kong QF,W vs Musetti,4.5,4.5,4.6,47.0%,50.0%,60.0%,50.0%,65.3%,19.5%,11.5,4.8,-6.0,-5.7
2024 Antwerp R32,L vs Lehecka,4.4,5.0,3.5,40.7%,34.5%,50.0%,44.4%,53.7%,26.1%,-1.0,-1.1,0.5,0.8
2024 Indian Wells R128,L vs Michelsen,5.7,5.3,6.1,40.4%,48.3%,39.1%,45.5%,42.9%,23.0%,7.0,5.7,-0.5,-0.4
2024 Cordoba R16,W vs Cerundolo,4.9,4.9,4.8,59.2%,48.8%,42.9%,50.0%,50.5%,11.5%,3.0,2.1,-2.5,-1.9
Career (44 matches),,4.7,4.8,4.7,51.3%,47.4%,45.3%,46.4%,51.2%,19.3%,3.8,2.6,0.8,0.7
