Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Rotterdam QF,L vs Bublik,35% (6/17),17% (1/6),0/2,29% (5/17),60% (3/5),0/1,0/0,3/3,0/0,2/2
2026 Rotterdam R32,W vs Budkov Kjaer,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2026 United Cup RR,L vs Baez,50% (5/10),40% (2/5),2/4,40% (4/10),0% (0/4),1/2,0/0,1/1,0/0,1/1
2025 Davis Cup RR,L vs Cobolli,20% (3/15),100% (3/3),0/2,25% (4/16),50% (2/4),2/3,1/1,2/2,0/0,0/0
2025 Paris R64,L vs Medvedev,0% (0/8),- (0/0),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,1/1
2025 Basel SF,L vs Fonseca,8% (1/12),100% (1/1),0/1,17% (2/12),0% (0/2),1/1,0/0,1/2,0/0,1/2
2025 Basel R32,W vs Bertola,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 Canada R128,W vs Martin,75% (6/8),83% (5/6),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2025 Queen's Club R16,L vs Alcaraz,29% (5/17),40% (2/5),1/3,29% (5/17),20% (1/5),2/2,0/0,2/3,0/0,1/2
2025 Roland Garros R64,L vs Fils,50% (12/24),75% (9/12),2/4,38% (9/24),44% (4/9),8/9,2/2,2/3,0/0,0/1
2025 Rome R16,L vs Ruud,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2025 Rome R64,W vs Shelton,88% (7/8),71% (5/7),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2025 Miami R32,L vs Monfils,22% (4/18),75% (3/4),1/1,22% (4/18),25% (1/4),2/3,1/2,3/4,0/1,2/2
2025 Miami R64,W vs Medvedev,75% (6/8),50% (3/6),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2025 Dallas SF,L vs Ruud,29% (4/14),75% (3/4),0/2,36% (5/14),40% (2/5),2/3,1/2,1/2,0/1,1/1
2025 Australian Open R128,L vs Ruud,23% (5/22),100% (5/5),0/4,33% (7/21),29% (2/7),4/5,2/2,2/3,0/0,0/0
2025 Hong Kong QF,W vs Musetti,25% (4/16),75% (3/4),1/4,44% (7/16),43% (3/7),1/3,1/1,2/2,1/1,1/1
2024 Antwerp R32,L vs Lehecka,25% (2/8),0% (0/2),0/2,44% (4/9),0% (0/4),0/0,0/0,0/2,0/0,0/1
2024 US Open R128,L vs Diallo,40% (8/20),63% (5/8),2/7,45% (9/20),22% (2/9),3/5,1/1,2/2,0/0,1/1
2024 Wimbledon R64,L vs De Minaur,21% (3/14),100% (3/3),2/8,64% (9/14),11% (1/9),1/3,0/0,2/2,0/0,1/1
2026 (3 matches),,42.9%,46.7%,33.3%,28.6%,40.0%,66.7%,100.0%,100.0%,100.0%,100.0%
2025 (14 matches),,32.8%,72.6%,19.2%,28.3%,35.8%,82.9%,85.7%,72.0%,60.0%,72.7%
2024 (6 matches),,35.8%,51.7%,22.7%,42.0%,26.5%,61.5%,100.0%,57.1%,100.0%,66.7%
2023 (4 matches),,24.1%,53.8%,12.5%,42.9%,25.0%,85.7%,75.0%,66.7%,50.0%,0.0%
2022 (8 matches),,39.4%,58.0%,17.6%,44.4%,25.0%,81.5%,87.5%,58.8%,100.0%,40.0%
Career (228 matches),,38.9%,70.8%,25.5%,36.6%,30.6%,77.5%,80.2%,73.6%,80.4%,69.0%
