Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Mar-2024,W50 Murska Sobota,Hard,F,168,175,(2) Viktoria Hruncakova [SVK] d. (1) Savinykh,6-0 6-3,,,,,,,,
31-Jul-2023,W60 Barcelona,Hard,F,193,197,(5) Arina Rodionova [AUS] d. (3) Savinykh,6-4 5-7 6-1,,,,,,,,
26-Jun-2023,W40 Palma del Rio,Hard,F,243,282,(3) Savinykh d. (8) Harmony Tan [FRA],7-5 6-3,,,,,,,,
08-May-2023,W25 Kachreti,Hard,F,252,236,(2) Zhuoxuan Bai [CHN] d. (5) Savinykh,6-4 7-5,,,,,,,,
02-Jan-2023,W40 Nonthaburi,Hard,F,278,320,(8) Kateryna Bondarenko [UKR] d. Savinykh,6-2 6-3,,,,,,,,
19-Dec-2022,W25 Navi Mumbai,Hard,F,321,391,(6) Savinykh d. Priska Madelyn Nugroho [INA],6-2 7-6(4),,,,,,,,
20-Jun-2022,W25 Raanana,Hard,F,292,501,Maria Timofeeva [RUS] d. (2) Savinykh,6-1 6-2,,,,,,,,
12-Jul-2021,W60 Nur-Sultan,Hard,F,196,195,(1) Mariam Bolkvadze [GEO] d. (2) Savinykh,4-6 6-3 6-2,,,,,,,,
12-Apr-2021,W25+H Calvi,Hard,F,226,261,(1) Savinykh d. (3) Susan Bandecchi [SUI],6-1 6-4,,,,,,,,
29-Jul-2019,W25 Taipei,Hard,F,202,498,Savinykh d. Risa Ushijima [JPN],7-5 6-2,,,,,,,,
