Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),895,28,,,,,,,,,1124,29,,
2025,1389,5,,,,,,,,,1152,28
2024,454,121,315,1420,292,1395,,,,,497,126
2023,144,523,209,1517,186,1500,296,1329,,,,
2022,324,174,305,1369,272,1365,319,1263,,,,
2021,193,356,269,1384,238,1385,277,1290,204,1335,,
2020,225,287,,,,,,,,,142,604
2019,209,286,274,1396,271,1356,,,202,1373,115,654
2018,266,193,231,1384,233,1340,,,177,1388,134,502
2017,274,196,,,,,,,,,98,682
2016,416,83,,,,,,,,,234,269
2015,685,28,,,,,,,,,932,19
2014,295,134,,,,,,,,,244,219
2013,231,263,258,1393,256,1366,231,1367,,,162,461
2012,161,419,208,1481,193,1465,199,1435,162,1433,159,469
2011,125,534,143,1601,135,1571,164,1475,153,1457,121,664
2010,231,250,229,1446,214,1426,256,1325,200,1339,209,326
2009,270,173,,,,,,,,,,
2008,492,38,,,,,,,,,,
2007,1055,3,,,,,,,,,,
