Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami QF,W vs Paul,4.1,3.9,4.3,50.0%,50.0%,45.5%,52.9%,48.4%,13.2%,2.5,1.4,0.0,0.0
2026 Miami R32,W vs Tsitsipas,3.2,3.4,3.0,69.4%,66.7%,75.0%,50.0%,40.4%,11.9%,11.0,33.3,6.0,11.5
2026 Indian Wells QF,L vs Zverev,3.5,3.8,3.0,44.6%,46.9%,50.0%,0.0%,45.6%,3.4%,-1.5,-2.1,6.0,7.2
2026 Doha F,L vs Alcaraz,4.2,4.5,3.8,39.5%,21.1%,30.0%,0.0%,43.4%,12.3%,-7.0,-14.0,-7.5,-11.7
2026 Rotterdam R32,L vs De Minaur,4.4,4.1,4.8,45.9%,34.6%,50.0%,29.4%,49.0%,20.3%,-5.0,-4.9,-3.5,-3.6
2026 Montpellier R32,W vs Royer,3.0,3.0,3.1,52.7%,52.3%,40.0%,28.6%,48.8%,7.0%,-2.5,-2.1,-5.5,-4.7
2025 Canada R32,L vs Lehecka,3.4,3.8,3.1,50.0%,55.2%,47.1%,50.0%,53.1%,22.4%,10.5,9.5,-6.5,-7.8
2025 Roland Garros R64,W vs Munar,4.6,5.0,4.2,46.0%,43.5%,49.0%,64.7%,65.7%,11.7%,26.5,7.0,-13.0,-7.0
2025 Roland Garros R128,W vs Jarry,3.3,3.0,3.5,55.6%,58.1%,42.3%,50.0%,47.5%,8.5%,12.0,7.2,3.0,1.6
2025 Rome R32,W vs Tsitsipas,3.6,4.1,3.2,50.0%,53.1%,57.1%,75.0%,56.0%,11.1%,16.0,13.6,-6.0,-6.8
2025 Rome R64,W vs Griekspoor,3.0,3.6,2.5,59.2%,75.0%,62.5%,0.0%,56.4%,7.8%,14.5,23.4,2.0,4.3
2025 Madrid R64,L vs Comesana,3.5,3.6,3.3,41.8%,55.8%,72.7%,42.9%,63.3%,10.4%,13.5,11.4,2.0,2.9
2025 Barcelona SF,L vs Alcaraz,4.0,3.8,4.2,41.9%,39.1%,31.3%,62.5%,54.7%,8.1%,-3.0,-3.3,-6.0,-7.6
2025 Barcelona R16,W vs Martinez,3.6,3.2,4.0,61.5%,47.1%,45.5%,83.3%,54.2%,5.6%,21.0,25.6,-3.0,-4.5
2025 Monte Carlo QF,L vs Alcaraz,3.7,3.8,3.6,45.5%,45.8%,69.6%,30.0%,59.6%,7.9%,-1.0,-0.6,3.0,2.6
2025 Monte Carlo R16,W vs Rublev,3.6,3.3,3.8,59.3%,72.7%,37.5%,66.7%,53.5%,9.0%,15.5,24.6,5.0,8.2
2025 Monte Carlo R32,W vs Cobolli,4.1,3.9,4.2,56.3%,56.5%,53.8%,85.7%,51.4%,11.4%,6.0,7.5,2.0,2.6
2025 Miami QF,L vs Mensik,3.5,4.3,2.5,37.2%,50.0%,62.5%,75.0%,53.8%,10.8%,2.5,3.2,-3.0,-4.5
2025 Miami R16,W vs Zverev,4.5,4.5,4.4,43.9%,54.1%,52.9%,73.7%,46.6%,8.3%,13.5,12.9,3.0,2.1
2025 Indian Wells QF,L vs Medvedev,5.1,4.6,5.6,50.0%,47.4%,45.8%,50.0%,45.4%,32.6%,0.0,0.0,-5.0,-3.3
Career (72 matches),,3.8,3.8,3.7,49.4%,51.9%,51.2%,51.3%,52.5%,13.6%,6.3,5.9,-0.6,-0.7
