Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),28,1640,10,1976,9,1928,6,1944,,,,,,
2025,39,1260,26,1873,34,1795,13,1892,,,,,,
2024,20,2355,25,1879,27,1819,21,1829,24,1746,248,270,,
2023,36,1158,38,1819,43,1755,34,1757,43,1671,,,,
2022,251,213,230,1514,201,1497,268,1425,,,,,,
2021,613,47,,,,,,,,,,,,
