Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Nov-2015,Brazil F8,Hard,F,309,374,(3) Caio Zampieri [BRA] d. (2) Romboli,1-6 6-4 7-5,,,,,,,,
04-May-2015,Cali CH,Clay,F,630,250,(Q) Romboli d. Giovanni Lapentti [ECU],4-6 6-3 6-2,1.29,6.7%,5.6%,62.9%,73.2%,51.5%,2/4,2:18
02-Dec-2013,Brazil F19,Clay,F,356,265,(1) Andrea Collarini [ARG] d. (2) Romboli,7-6(2) 6-1,,,,,,,,
12-Aug-2013,Brazil F5,Clay,F,691,333,Romboli d. (3) Jose Pereira [BRA],7-6(4) 6-2,,,,,,,,
03-Jun-2013,USA F14,Clay,F,628,350,(2) Marcelo Arevalo [ESA] d. Romboli,6-3 7-6(5),,,,,,,,
24-Jan-2011,Bucaramanga CH,Clay,F,304,139,(5) Eric Prodon [FRA] d. (Q) Romboli,6-3 4-6 6-1,0.82,1.2%,3.7%,70.7%,62.1%,45.8%,4/8,2:01
13-Dec-2010,Brazil F37,Clay,F,354,364,(4) Romboli d. (5) Leonardo Kirche [BRA],6-1 6-0,,,,,,,,
19-Jul-2010,Brazil F16,Clay,F,401,334,(3) Rogerio Dutra Silva [BRA] d. (6) Romboli,6-3 7-5,,,,,,,,
07-Sep-2009,Brazil F18,Clay,F,399,338,(4) Romboli d. (3) Tiago Lopes [BRA],3-6 6-3 7-5,,,,,,,,
25-May-2009,Brazil F4,Clay,F,491,282,(8) Romboli d. (1) Julio Silva [BRA],6-4 3-6 6-4,,,,,,,,
