Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2011,2011,Q1,1,0.59,4.5%,6.8%,65.9%,48.3%,33.3%,43.2%,33.3%,37.5%,0
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2011,2011,Q1,0,,,,,,,,,,
US Open,1,Hard,1,0,1,0.0%,0,0,0,-,2011,2011,Q1,1,0.41,5.8%,3.8%,63.5%,51.5%,36.8%,46.2%,22.2%,54.5%,0
Santiago,2,Clay,2,0,2,0.0%,0,0,0,-,2010,2020,Q1,2,0.57,7.0%,8.0%,61.0%,49.2%,41.0%,46.0%,31.0%,50.0%,40.0%
Costa Do Sauipe,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2010,2011,R32,2,0.76,4.4%,5.3%,54.0%,59.0%,50.0%,54.9%,34.1%,27.3%,50.0%
