Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Floridablanca CH R32,L vs Pella,40% (2/5),- (0/0),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2016 Medellin CH R32,L vs Kicker,61% (17/28),100% (1/1),1/2,0/1,- (0/0),1/3,1/2,50% (7/14),36% (5/14)
2016 Barranquilla CH R16,L vs Estrella,47% (8/17),40% (2/5),1/2,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2016 Puebla CH Q3,L vs Napolitano,67% (6/9),0% (0/4),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2015 Monterrey CH R32,L vs Krajicek,71% (5/7),100% (1/1),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2015 Corrientes CH R32,L vs Schwartzman,43% (3/7),57% (4/7),0/0,0/0,36% (4/11),1/3,1/2,- (0/0),- (0/0)
2015 Medellin CH R32,L vs Lorenzi,50% (5/10),0% (0/1),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2015 Como CH R16,L vs Berlocq,100% (2/2),100% (1/1),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2015 Como CH R32,W vs Sijsling,59% (10/17),60% (3/5),2/2,1/1,67% (6/9),0/1,0/0,- (0/0),- (0/0)
2015 Cordenons CH R32,L vs Giannessi,45% (5/11),0% (0/2),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2014 Blumenau CH R32,L vs Zeballos,67% (2/3),50% (1/2),0/0,0/0,55% (6/11),2/4,2/3,- (0/0),- (0/0)
2014 Chitre CH R32,L vs Falla,25% (2/8),40% (2/5),0/0,0/0,45% (5/11),3/5,3/4,- (0/0),- (0/0)
2014 Sao Paulo CH QF,L vs Gonzalez,55% (6/11),- (0/0),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2013 Lima CH R32,L vs Riba,63% (5/8),17% (1/6),0/3,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2013 Campinas CH QF,L vs Fratangelo,58% (7/12),13% (1/8),0/5,0/0,77% (10/13),0/2,0/1,56% (5/9),33% (3/9)
2013 Cali CH R16,L vs Andreozzi,80% (8/10),50% (1/2),0/2,0/0,25% (1/4),1/3,1/2,78% (7/9),11% (1/9)
2012 Aptos CH R32,L vs Hernych,50% (7/14),50% (1/2),0/0,0/0,67% (6/9),2/4,2/3,- (0/0),- (0/0)
2012 Bogota CH R32,W vs Prodon,71% (12/17),45% (5/11),2/2,1/1,73% (16/22),7/8,1/1,83% (10/12),36% (4/11)
2012 Lima CH R32,L vs Andreozzi,83% (10/12),36% (4/11),1/1,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2012 Rio Quente CH R16,L vs Olivo,40% (8/20),25% (1/4),0/0,0/0,67% (6/9),5/7,3/4,- (0/0),- (0/0)
2017 (1 matches),,40.0%,-,-,-,0.0%,0.0%,0.0%,-,-
2016 (3 matches),,57.4%,30.0%,50.0%,0.0%,42.9%,25.0%,25.0%,50.0%,35.7%
2015 (6 matches),,55.6%,52.9%,100.0%,100.0%,48.0%,21.4%,37.5%,-,-
2014 (3 matches),,45.5%,42.9%,-,-,44.0%,45.5%,62.5%,-,-
2013 (3 matches),,66.7%,18.8%,0.0%,-,56.5%,25.0%,40.0%,66.7%,22.2%
Career (22 matches),,58.4%,34.7%,36.0%,60.0%,52.0%,42.0%,48.6%,65.9%,30.2%
