Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Floridablanca CH R32,L vs Pella,0.86,0.15,25.3,2.2,0.0%,40.0%,5.0%,45.0%,5.9%,14.3%
2016 Medellin CH R32,L vs Kicker,1.02,0.85,84.5,6.2,12.1%,72.4%,17.3%,67.3%,29.2%,20.5%
2016 Barranquilla CH R16,L vs Estrella,0.97,0.76,47.8,4.2,0.0%,53.3%,2.3%,55.8%,37.5%,33.3%
2016 Puebla CH Q3,L vs Napolitano,0.89,0.52,41.3,2.2,0.0%,66.7%,9.1%,50.0%,25.0%,23.1%
2015 Monterrey CH R32,L vs Krajicek,0.86,0.62,45.1,2.0,13.8%,48.3%,15.4%,57.7%,34.5%,33.3%
2015 Corrientes CH R32,L vs Schwartzman,0.87,0.73,50.9,2.1,0.0%,47.1%,6.5%,41.9%,50.0%,43.3%
2015 Medellin CH R32,L vs Lorenzi,1.03,0.33,37.9,2.0,0.0%,56.7%,6.9%,55.2%,13.6%,14.3%
2015 Como CH R16,L vs Berlocq,0.51,0.22,21.1,2.1,5.0%,50.0%,11.8%,29.4%,28.6%,22.2%
2015 Como CH R32,W vs Sijsling,1.44,1.35,57.4,3.0,0.0%,53.5%,0.0%,67.5%,29.7%,45.5%
2015 Cordenons CH R32,L vs Giannessi,0.99,0.42,37.5,2.2,3.2%,61.3%,3.8%,46.2%,13.6%,26.3%
2014 Blumenau CH R32,L vs Zeballos,0.88,0.55,33.6,2.0,0.0%,40.9%,0.0%,42.1%,29.6%,44.0%
2014 Chitre CH R32,L vs Falla,1.12,0.77,42.8,3.8,6.3%,43.8%,9.7%,41.9%,29.6%,50.0%
2014 Sao Paulo CH QF,L vs Gonzalez,0.73,0.38,36.2,2.2,0.0%,60.7%,18.2%,63.6%,25.0%,14.3%
2013 Lima CH R32,L vs Riba,1.00,0.60,37.4,3.9,0.0%,42.3%,8.3%,54.2%,33.3%,29.0%
2013 Campinas CH QF,L vs Fratangelo,0.99,0.78,65.3,2.0,6.8%,56.8%,0.0%,56.1%,36.6%,32.5%
2013 Cali CH R16,L vs Andreozzi,0.92,0.75,64.7,2.5,2.8%,63.9%,2.9%,61.8%,38.9%,21.2%
2012 Aptos CH R32,L vs Hernych,0.99,0.67,55.9,2.6,2.8%,52.8%,2.9%,58.8%,30.0%,29.6%
2012 Bogota CH R32,W vs Prodon,1.21,1.09,85.3,4.3,-,54.8%,-,57.7%,34.4%,44.6%
2012 Lima CH R32,L vs Andreozzi,0.99,0.93,68.4,5.2,-,53.2%,-,63.4%,40.8%,38.6%
2012 Rio Quente CH R16,L vs Olivo,0.82,0.69,42.7,2.2,-,59.5%,-,59.5%,36.1%,32.3%
2017 (1 matches),,0.86,0.15,25.3,2.2,0.0%,40.0%,5.0%,45.0%,5.9%,14.3%
2016 (3 matches),,0.97,0.73,62.2,3.5,5.5%,64.6%,10.3%,59.8%,31.0%,25.7%
2015 (6 matches),,1.00,0.66,44.0,2.2,3.2%,52.9%,6.5%,52.1%,29.8%,33.1%
2014 (3 matches),,0.93,0.59,37.9,2.5,2.4%,48.8%,9.7%,48.6%,28.2%,37.1%
2013 (3 matches),,0.97,0.72,57.5,2.6,3.8%,55.7%,3.0%,57.6%,36.4%,27.9%
Career (22 matches),,0.98,0.73,54.0,2.6,2.6%,55.1%,4.9%,56.4%,32.4%,33.5%
