Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Floridablanca CH R32,L vs Pella,0% (0/7),- (0/0),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2016 Medellin CH R32,L vs Kicker,6% (1/16),100% (1/1),0/0,0% (0/17),- (0/0),1/1,1/1,2/2,0/0,0/0
2016 Barranquilla CH R16,L vs Estrella,15% (2/13),100% (2/2),0/5,54% (7/13),29% (2/7),1/1,0/0,1/1,0/0,0/0
2016 Puebla CH Q3,L vs Napolitano,22% (2/9),0% (0/2),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2015 Monterrey CH R32,L vs Krajicek,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/0
2015 Corrientes CH R32,L vs Schwartzman,56% (5/9),80% (4/5),4/5,80% (8/10),13% (1/8),3/4,0/0,0/2,0/0,0/1
2015 Medellin CH R32,L vs Lorenzi,11% (1/9),0% (0/1),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2015 Como CH R16,L vs Berlocq,13% (1/8),100% (1/1),1/5,71% (5/7),0% (0/5),1/1,0/0,1/1,0/0,1/1
2015 Como CH R32,W vs Sijsling,25% (3/12),100% (3/3),1/3,31% (4/13),25% (1/4),3/3,2/2,0/0,1/1,0/0
2015 Cordenons CH R32,L vs Giannessi,13% (1/8),0% (0/1),0/2,56% (5/9),20% (1/5),0/0,0/0,0/2,0/0,0/1
2014 Blumenau CH R32,L vs Zeballos,25% (2/8),50% (1/2),0/5,71% (5/7),0% (0/5),0/1,0/0,1/1,0/0,0/0
2014 Chitre CH R32,L vs Falla,38% (3/8),67% (2/3),0/6,88% (7/8),14% (1/7),1/2,0/0,0/0,0/0,0/0
2014 Sao Paulo CH QF,L vs Gonzalez,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,0/0
2013 Lima CH R32,L vs Riba,30% (3/10),33% (1/3),0/3,44% (4/9),0% (0/4),1/1,0/1,1/2,0/0,1/1
2013 Campinas CH QF,L vs Fratangelo,30% (3/10),33% (1/3),0/3,50% (5/10),40% (2/5),1/1,0/0,0/0,0/0,0/0
2013 Cali CH R16,L vs Andreozzi,20% (2/10),50% (1/2),0/2,27% (3/11),0% (0/3),1/1,0/0,2/3,0/0,2/2
2012 Aptos CH R32,L vs Hernych,20% (2/10),50% (1/2),0/3,40% (4/10),25% (1/4),1/1,0/0,0/0,0/0,0/0
2012 Bogota CH R32,W vs Prodon,39% (7/18),71% (5/7),1/5,67% (12/18),50% (6/12),4/5,0/0,6/7,0/0,2/2
2012 Lima CH R32,L vs Andreozzi,47% (7/15),57% (4/7),2/5,40% (6/15),17% (1/6),2/4,1/1,1/1,0/0,0/0
2012 Rio Quente CH R16,L vs Olivo,18% (2/11),50% (1/2),0/3,45% (5/11),40% (2/5),1/1,0/0,1/1,0/0,1/1
2017 (1 matches),,0.0%,-,0.0%,71.4%,0.0%,-,-,-,-,-
2016 (3 matches),,13.2%,60.0%,0.0%,28.2%,27.3%,100.0%,100.0%,100.0%,-,-
2015 (6 matches),,21.8%,75.0%,28.6%,53.6%,13.3%,88.9%,100.0%,37.5%,100.0%,50.0%
2014 (3 matches),,20.0%,60.0%,0.0%,62.5%,6.7%,33.3%,-,100.0%,-,-
2013 (3 matches),,26.7%,37.5%,0.0%,40.0%,16.7%,100.0%,0.0%,60.0%,-,100.0%
Career (22 matches),,25.1%,59.6%,14.3%,46.7%,19.6%,77.4%,80.0%,69.0%,100.0%,72.7%
