Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2013 US Open R32,L vs Halep,66.7%,37.5%,5.6%,1/1,2.23,7.1%,65.5%,31.6%,3.4%,1.76,12.5%,83.3%,60.0%,16.7%,2.83,0.0%
2013 Australian Open R16,L vs Williams,51.3%,35.0%,2.6%,0/1,2.45,3.4%,48.5%,37.5%,0.0%,2.30,4.8%,80.0%,25.0%,20.0%,2.85,0.0%
2012 Olympics BR,L vs Azarenka,87.3%,45.5%,3.2%,0/2,2.61,2.4%,87.8%,44.2%,0.0%,2.64,3.7%,92.3%,50.0%,15.4%,2.54,0.0%
2012 Olympics SF,L vs Sharapova,65.0%,41.0%,8.3%,4/1,2.46,0.0%,63.4%,38.5%,7.3%,2.40,0.0%,86.7%,46.2%,13.3%,2.54,0.0%
2012 Wimbledon QF,L vs Radwanska,71.8%,57.0%,3.6%,3/1,2.45,11.5%,74.7%,54.8%,2.4%,2.34,15.0%,70.8%,64.7%,8.3%,2.71,3.7%
2010 Australian Open R128,W vs Sharapova,63.0%,50.0%,10.2%,9/2,2.41,5.2%,62.1%,48.8%,7.6%,2.42,8.2%,87.1%,51.9%,19.4%,2.38,0.0%
Career (6 matches),,68.5%,47.7%,6.0%,68.0%,2.44,6.1%,68.8%,45.9%,3.7%,2.36,8.9%,83.0%,52.6%,14.9%,2.58,0.9%
