Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2014 US Open R128,L vs Sharapova,12,23,0.5,11.3%,21.7%,12,19,0.6,12.4%,19.6%,7.2%,4.1%,0.8,14.2%,17.0%
2014 Wimbledon R64,L vs Peng,11,13,0.8,11.7%,13.8%,11,12,0.9,12.6%,13.8%,8.0%,4.6%,2.4,23.4%,9.6%
2014 Wimbledon R128,W vs Stephens,27,14,1.9,17.9%,9.3%,25,13,1.9,17.2%,9.0%,12.4%,2.8%,1.4,16.6%,11.9%
2014 Roland Garros R128,L vs Larsson,10,28,0.4,10.1%,28.3%,9,26,0.3,9.8%,28.3%,6.5%,3.3%,0.5,7.1%,15.2%
2013 US Open R32,L vs Halep,3,24,0.1,3.9%,31.2%,2,19,0.1,3.0%,28.4%,,,1.6,16.9%,10.4%
2013 Wimbledon R128,L vs Robson,8,4,2.0,7.3%,3.6%,6,4,1.5,6.2%,4.1%,,,1.8,28.2%,15.5%
2013 Roland Garros QF,L vs Azarenka,17,18,0.9,12.5%,13.2%,15,13,1.2,11.8%,10.2%,,,1.4,18.4%,13.2%
2013 Roland Garros R16,W vs Mattek Sands,13,25,0.5,8.4%,16.1%,12,19,0.6,8.2%,13.0%,,,0.6,17.4%,27.1%
2013 Roland Garros R32,W vs Voegele,30,28,1.1,17.6%,16.5%,28,27,1.0,17.0%,16.4%,,,0.7,14.7%,22.4%
2013 Roland Garros R64,W vs Barty,21,7,3.0,24.4%,8.1%,17,7,2.4,20.7%,8.5%,,,1.1,19.8%,18.6%
2013 Australian Open R16,L vs Williams,7,15,0.5,8.8%,18.8%,6,14,0.4,8.5%,19.7%,,,3.7,27.5%,7.5%
2013 Australian Open R32,W vs Wickmayer,21,22,1.0,14.5%,15.2%,20,17,1.2,14.8%,12.6%,,,1.0,19.3%,20.0%
2013 Australian Open R64,W vs Peng,25,16,1.6,18.5%,11.9%,21,15,1.4,16.5%,11.8%,,,0.9,18.5%,20.0%
2013 Australian Open R128,W vs King,23,21,1.1,22.3%,20.4%,22,19,1.2,22.7%,19.6%,,,0.6,13.6%,24.3%
2012 US Open R32,L vs Hlavackova,23,26,0.9,11.9%,13.4%,17,19,0.9,10.2%,11.4%,,,1.2,23.2%,19.6%
2012 US Open R64,W vs Arn,12,12,1.0,10.9%,10.9%,9,10,0.9,9.1%,10.1%,,,0.6,14.5%,24.5%
2012 US Open R128,W vs Scheepers,13,19,0.7,14.0%,20.4%,12,14,0.9,14.6%,17.1%,,,0.1,2.2%,24.7%
2012 Olympics BR,L vs Azarenka,15,28,0.5,13.4%,25.0%,15,24,0.6,14.0%,22.4%,5.6%,8.4%,1.1,17.0%,16.1%
2012 Olympics SF,L vs Sharapova,7,11,0.6,6.5%,10.2%,5,10,0.5,5.3%,10.5%,3.2%,2.1%,1.3,30.6%,23.1%
2012 Wimbledon QF,L vs Radwanska,52,30,1.7,23.2%,13.4%,43,29,1.5,20.6%,13.9%,,,1.6,16.1%,9.8%
Career (35 matches),,595,636,0.9,13.3%,14.2%,530,546,1.0,12.9%,13.2%,2.9%,1.8%,1.0,18.4%,18.6%
