Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,30,17,13,56.7%,44-33,57.1%,413-384,51.8%,12-10,54.5%,28,84.2%,18.5%,10.8%,1.9%,65.6%,74.0%,53.0%,66.8%,35.1%,50.9%,1.06
Clay,24,13,11,54.2%,29-28,50.9%,291-298,49.4%,7-4,63.6%,23,82.7%,15.6%,7.6%,1.9%,61.5%,71.8%,51.3%,63.9%,35.4%,49.6%,0.98
Grass,6,2,4,33.3%,5-10,33.3%,73-83,46.8%,1-3,25.0%,6,74.3%,21.8%,9.4%,2.5%,62.6%,70.6%,48.6%,62.3%,35.9%,48.8%,0.95
Grand Slams,7,3,4,42.9%,10-14,41.7%,116-116,50.0%,1-3,25.0%,7,84.1%,17.4%,10.3%,3.2%,62.0%,74.9%,53.6%,66.8%,34.0%,50.6%,1.03
Masters,15,7,8,46.7%,15-20,42.9%,174-192,47.5%,4-6,40.0%,15,79.2%,16.3%,7.8%,1.9%,63.0%,69.8%,50.2%,62.5%,35.0%,49.0%,0.94
Other Tours,36,20,16,55.6%,49-37,57.0%,461-437,51.3%,13-8,61.9%,35,83.6%,18.4%,9.8%,1.7%,64.4%,73.6%,52.1%,65.9%,35.7%,50.6%,1.05
Best of 5,7,3,4,42.9%,10-14,41.7%,116-116,50.0%,1-3,25.0%,7,84.1%,17.4%,10.3%,3.2%,62.0%,74.9%,53.6%,66.8%,34.0%,50.6%,1.03
Best of 3,53,29,24,54.7%,68-57,54.4%,661-649,50.5%,19-14,57.6%,50,82.3%,17.8%,9.2%,1.7%,64.0%,72.5%,51.5%,64.9%,35.5%,50.1%,1.01
Finals,1,1,0,100.0%,2-1,66.7%,16-16,50.0%,1-0,100.0%,1,80.0%,18.8%,13.3%,3.8%,63.8%,71.6%,42.1%,61.0%,37.4%,49.1%,0.96
Semi-finals,3,1,2,33.3%,3-5,37.5%,41-46,47.1%,2-0,100.0%,3,85.7%,7.0%,6.3%,1.8%,57.7%,72.6%,56.5%,65.8%,33.3%,49.0%,0.97
Quarter-finals,6,3,3,50.0%,8-5,61.5%,64-64,50.0%,2-0,100.0%,6,76.9%,18.8%,7.6%,1.4%,67.1%,68.9%,48.2%,62.1%,33.7%,48.9%,0.89
vs Righties,53,27,26,50.9%,66-65,50.4%,679-681,49.9%,18-15,54.5%,50,82.2%,17.3%,9.5%,2.0%,63.5%,73.2%,51.6%,65.3%,35.1%,50.1%,1.01
vs Lefties,6,4,2,66.7%,10-6,62.5%,85-75,53.1%,2-2,50.0%,6,83.5%,21.3%,9.4%,1.7%,63.7%,69.4%,53.7%,63.7%,37.2%,50.6%,1.02
vs Top 10,4,0,4,0.0%,1-9,10.0%,44-62,41.5%,1-2,33.3%,4,80.4%,3.8%,7.7%,1.3%,65.6%,72.5%,54.2%,66.2%,26.7%,46.3%,0.79
