Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
US Open,2,Hard,4,2,2,50.0%,2,2,0,100.0%,2024,2025,R128,4,0.82,0.7%,5.2%,64.9%,56.1%,44.6%,52.1%,39.4%,45.9%,66.7%
Indian Wells,2,Hard,2,0,2,0.0%,0,0,0,-,2025,2026,Q1,2,0.79,4.3%,6.9%,67.2%,64.1%,42.1%,56.9%,34.1%,41.7%,37.5%
