Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Tabarka R16,L vs Koike,38% (3/8),67% (2/3),2/6,86% (6/7),0% (0/6),1/2,0/0,1/1,0/0,1/1
2019 W15 Tabarka R32,W vs Higashitani,90% (9/10),67% (6/9),2/3,33% (3/9),0% (0/3),4/4,0/1,0/0,0/0,0/0
2019 W15 Tabarka F,L vs Bjorklund,63% (5/8),80% (4/5),3/6,89% (8/9),0% (0/8),0/4,0/0,0/2,0/0,0/1
2019 W15 Tabarka QF,W vs Temin,75% (6/8),83% (5/6),0/1,25% (2/8),50% (1/2),4/5,2/3,0/0,1/1,0/0
2019 W15 Tabarka R32,W vs Lanca,89% (8/9),88% (7/8),2/3,38% (3/8),0% (0/3),4/6,1/2,0/0,0/1,0/0
2018 Nanchang Q1,L vs Kuwata,63% (5/8),20% (1/5),1/3,63% (5/8),0% (0/5),1/1,0/0,0/2,0/0,0/1
2018 Bucharest Q2,L vs Badosa,17% (1/6),0% (0/1),0/5,100% (7/7),14% (1/7),0/0,0/0,0/1,0/0,0/1
2018 Bucharest Q1,W vs Dinu,36% (4/11),100% (4/4),2/3,36% (4/11),25% (1/4),2/4,1/1,2/2,0/0,0/0
2018 Nurnberg Q1,L vs Podoroska,40% (4/10),100% (4/4),3/4,60% (6/10),0% (0/6),2/4,0/0,0/2,0/0,0/1
2018 Prague Q1,L vs Eikeri,38% (3/8),33% (1/3),1/4,63% (5/8),0% (0/5),1/1,0/0,1/2,0/0,0/1
2018 Dubai Q1,L vs Kato,57% (4/7),50% (2/4),1/5,100% (7/7),0% (0/7),0/2,0/0,0/2,0/0,0/1
2017 Nules $25K R16,L vs Gorgodze,47% (7/15),86% (6/7),3/8,69% (11/16),18% (2/11),3/6,0/0,2/3,0/0,2/2
2017 Nules $25K R32,W vs Maristany Zuleta De Reales,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),4/6,2/2,0/0,1/1,0/0
2017 Valencia $25K R32,L vs Juvan,50% (5/10),100% (5/5),3/6,78% (7/9),0% (0/7),1/5,0/0,0/1,0/0,0/0
2017 Zawada Near Opole $25K R32,L vs Piter,30% (3/10),67% (2/3),1/4,67% (6/9),17% (1/6),1/2,0/0,1/2,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,L vs Benoit,50% (5/10),80% (4/5),1/5,64% (7/11),14% (1/7),2/4,0/0,2/3,0/0,2/2
2017 Moscow Q1,L vs Martincova,50% (4/8),75% (3/4),3/6,88% (7/8),0% (0/7),0/3,0/0,0/1,0/0,0/0
2017 Podgorica $25K R32,L vs Melnikova,25% (2/8),100% (2/2),1/5,88% (7/8),14% (1/7),1/2,0/0,0/1,0/0,0/0
2017 Dunakeszi $60K R16,L vs Yastremska,64% (9/14),78% (7/9),5/8,64% (9/14),0% (0/9),2/6,0/0,0/1,0/0,0/0
2017 Dunakeszi $60K R32,W vs Radanovic,56% (5/9),100% (5/5),1/3,40% (4/10),25% (1/4),2/4,1/2,0/0,1/2,0/0
2019 (5 matches),,72.1%,77.4%,47.4%,53.7%,4.5%,61.9%,50.0%,33.3%,50.0%,50.0%
2018 (6 matches),,42.0%,57.1%,33.3%,66.7%,5.9%,50.0%,100.0%,27.3%,-,0.0%
2017 (43 matches),,59.7%,85.0%,48.0%,57.1%,16.6%,55.7%,56.8%,60.0%,61.9%,84.6%
2016 (37 matches),,62.6%,80.5%,49.7%,56.8%,23.9%,58.3%,61.1%,25.9%,53.3%,40.0%
2015 (24 matches),,65.6%,87.5%,55.9%,58.2%,17.3%,48.8%,46.2%,35.3%,54.5%,25.0%
Career (133 matches),,60.7%,83.2%,48.6%,56.9%,18.2%,55.9%,56.6%,41.4%,58.2%,46.3%
