Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,4,2,2,50.0%,4-2,66.7%,32-26,55.2%,1-0,100.0%,0,,,,,,,,,,,,QF (W15 Antalya)
2021,24,14,10,58.3%,31-26,54.4%,279-234,54.4%,0-3,0.0%,0,,,,,,,,,,,,W (W15 Cairo)
2020,19,12,7,63.2%,28-17,62.2%,221-154,58.9%,0-1,0.0%,0,,,,,,,,,,,,F (W15 Cairo)
2019,20,14,6,70.0%,26-14,65.0%,193-165,53.9%,0-1,0.0%,0,,,,,,,,,,,,F (2x)
2018,20,7,13,35.0%,15-27,35.7%,160-213,42.9%,2-3,40.0%,0,,,,,,,,,,,,QF (Santa Margherita Di Pula $25K)
2017,58,37,21,63.8%,79-60,56.8%,671-585,53.4%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
2016,56,36,20,64.3%,74-51,59.2%,626-527,54.3%,8-7,53.3%,0,,,,,,,,,,,,W (4x)
2015,49,33,16,67.3%,70-39,64.2%,540-431,55.6%,3-4,42.9%,0,,,,,,,,,,,,W (Vinkovci $10K)
2014,46,27,19,58.7%,59-45,56.7%,505-433,53.8%,4-3,57.1%,0,,,,,,,,,,,,W (Sousse 10K)
2013,70,47,23,67.1%,100-59,62.9%,796-647,55.2%,9-7,56.3%,0,,,,,,,,,,,,W (Antalya 10K)
2012,54,36,18,66.7%,72-45,61.5%,585-453,56.4%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2011,7,2,5,28.6%,6-11,35.3%,65-83,43.9%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2010,18,11,7,61.1%,23-15,60.5%,180-158,53.3%,1-0,100.0%,0,,,,,,,,,,,,F (Piestany 10K)
2009,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Trnava 25K)
Career,446,278,168,62.3%,587-413,58.7%,4856-4121,54.1%,35-39,47.3%,0,,,,,,,,,,,,
