Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R32,L vs Anisimova,2.7,2.7,2.7,44.7%,21.1%,75.0%,50.0%,53.3%,8.0%,4.5,8.5,-9.5,-20.7
2024 Beijing QF,L vs Gauff,3.7,4.1,3.3,47.3%,42.1%,35.7%,55.6%,50.2%,11.8%,7.0,6.3,-8.5,-8.6
2024 Beijing R16,W vs Kalinskaya,4.4,4.6,4.2,56.9%,58.3%,60.0%,45.5%,59.9%,8.2%,5.0,3.5,7.5,8.7
2024 Wimbledon R64,L vs Sun,3.8,4.2,3.2,50.0%,37.9%,55.6%,44.4%,53.5%,25.6%,5.5,4.3,3.0,3.2
2023 US Open Q1,L vs Naef,4.8,4.9,4.7,50.0%,46.8%,44.8%,50.0%,64.6%,33.1%,12.5,4.6,1.5,1.5
Last 52 Weeks (1 matches),,2.7,2.7,2.7,44.7%,21.1%,75.0%,50.0%,53.3%,8.0%,4.5,8.5,-9.5,-20.7
Career (5 matches),,4.0,4.3,3.7,49.5%,42.9%,50.0%,49.2%,57.9%,20.3%,6.9,4.9,-1.2,-1.4
