Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,16,5,11,31.3%,12-23,34.3%,154-178,46.4%,0-4,0.0%,16,58.5%,35.5%,1.8%,3.6%,60.1%,59.5%,46.3%,54.2%,43.2%,48.6%,0.94
Clay,13,10,3,76.9%,20-9,69.0%,144-107,57.4%,3-0,100.0%,13,69.1%,44.8%,1.3%,3.8%,67.1%,63.0%,48.6%,58.3%,47.9%,52.9%,1.15
Grass,3,1,2,33.3%,2-5,28.6%,22-34,39.3%,0-0,-,3,57.1%,21.4%,1.1%,4.2%,65.1%,61.0%,37.9%,52.9%,36.3%,45.1%,0.77
Grand Slams,7,3,4,42.9%,7-10,41.2%,65-82,44.2%,1-1,50.0%,7,53.5%,33.8%,1.6%,3.4%,63.1%,58.2%,39.5%,51.3%,42.5%,47.2%,0.87
Premiers,3,1,2,33.3%,3-4,42.9%,34-36,48.6%,0-0,-,3,65.7%,31.4%,0.5%,5.0%,57.2%,63.8%,46.3%,56.3%,41.4%,48.9%,0.95
Internationals,4,0,4,0.0%,0-8,0.0%,29-50,36.7%,0-1,0.0%,4,52.6%,22.5%,1.9%,4.2%,62.8%,56.1%,48.5%,53.3%,38.4%,45.7%,0.82
Finals,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,2.1%,2.1%,64.6%,41.9%,47.1%,43.8%,33.3%,38.1%,0.59
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-5,70.6%,0-0,-,1,75.0%,66.7%,0.0%,4.5%,70.5%,64.5%,61.5%,63.6%,56.4%,59.6%,1.55
Quarter-finals,1,1,0,100.0%,2-0,100.0%,12-8,60.0%,0-0,-,1,80.0%,40.0%,0.0%,1.7%,65.0%,66.7%,61.9%,65.0%,46.6%,55.9%,1.33
vs Righties,30,15,15,50.0%,32-34,48.5%,296-297,49.9%,3-3,50.0%,30,62.5%,37.5%,1.5%,3.7%,63.0%,61.0%,46.0%,55.5%,44.3%,49.8%,0.99
vs Lefties,1,1,0,100.0%,2-1,66.7%,15-9,62.5%,0-0,-,1,66.7%,58.3%,4.1%,4.1%,68.9%,60.8%,52.2%,58.1%,56.0%,57.0%,1.34
vs Top 10,4,0,4,0.0%,0-8,0.0%,20-48,29.4%,0-0,-,4,45.5%,14.3%,0.5%,5.3%,63.0%,52.1%,35.7%,46.0%,35.8%,40.3%,0.66
