Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Azarenka,84.2,89.6,8.6,95.5,81.9,104,75,73.3,3.1,73.0,,82,66
Career (1 matches),,84.2,89.6,8.6,95.5,81.9,104,75,73.3,3.1,73.0,,82,66
