Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,4,0,4,0.0%,1-8,11.1%,27-53,33.8%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2011,4,1,3,25.0%,3-5,37.5%,23-35,39.7%,0-0,-,0,,,,,,,,,,,,R16 (Prerov 25K)
2010,43,33,10,76.7%,70-27,72.2%,520-347,60.0%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2009,36,22,14,61.1%,44-33,57.1%,381-322,54.2%,5-4,55.6%,0,,,,,,,,,,,,W (Latina-Nascosa 10K)
2008,26,16,10,61.5%,35-25,58.3%,286-271,51.3%,5-3,62.5%,0,,,,,,,,,,,,W (Brno 25K)
2007,16,7,9,43.8%,17-19,47.2%,158-169,48.3%,0-2,0.0%,0,,,,,,,,,,,,QF (2x)
2006,30,18,12,60.0%,35-26,57.4%,287-263,52.2%,3-3,50.0%,0,,,,,,,,,,,,SF (2x)
2005,14,11,3,78.6%,23-10,69.7%,175-114,60.6%,1-0,100.0%,0,,,,,,,,,,,,W (Zagreb 75K)
2004,33,20,13,60.6%,44-34,56.4%,376-334,53.0%,3-3,50.0%,0,,,,,,,,,,,,F (Prostejov 75K)
2003,33,24,9,72.7%,48-21,69.6%,355-260,57.7%,2-3,40.0%,0,,,,,,,,,,,,W (3x)
2002,19,15,4,78.9%,31-12,72.1%,226-173,56.6%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2001,18,13,5,72.2%,27-12,69.2%,208-157,57.0%,2-2,50.0%,0,,,,,,,,,,,,W (Fano 50K)
2000,52,43,9,82.7%,79-25,76.0%,571-383,59.9%,4-1,80.0%,0,,,,,,,,,,,,W (6x)
1999,25,10,15,40.0%,23-31,42.6%,227-249,47.7%,1-2,33.3%,0,,,,,,,,,,,,QF (3x)
1998,36,28,8,77.8%,57-18,76.0%,388-225,63.3%,2-1,66.7%,0,,,,,,,,,,,,W (3x)
1997,7,3,4,42.9%,7-8,46.7%,67-62,51.9%,0-1,0.0%,0,,,,,,,,,,,,QF (Kedzieizyn-Kosle 10K)
1995,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R32 (ITF Prerov)
Career,397,264,133,66.5%,544-314,63.4%,4275-3417,55.6%,34-28,54.8%,0,,,,,,,,,,,,
