Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Hamburg R32,L vs Alcaraz,71% (12/17),50% (1/2),1/1,0/0,80% (8/10),2/4,2/3,40% (2/5),20% (1/5)
2022 Wimbledon R128,L vs Nakashima,76% (13/17),25% (1/4),1/1,0/0,64% (9/14),4/7,1/2,100% (4/4),75% (3/4)
2020 Koblenz  CH SF,L vs Van De Zandschulp,83% (10/12),29% (2/7),1/2,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Segovia CH F,W vs Kotov,82% (9/11),57% (4/7),2/4,1/1,33% (1/3),0/0,0/0,80% (4/5),60% (3/5)
2019 Segovia CH QF,W vs Celikbilek,63% (10/16),43% (3/7),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Segovia CH R32,W vs Barrientos,77% (10/13),33% (2/6),2/5,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Barcelona R32,L vs Carballes Baena,53% (9/17),33% (3/9),1/5,0/0,57% (8/14),3/5,0/1,67% (4/6),60% (3/5)
2019 Barcelona R64,W vs Delbonis,79% (11/14),63% (5/8),2/3,1/1,60% (6/10),1/2,0/0,80% (4/5),60% (3/5)
2019 Villena CH R64,L vs Lopez Perez,38% (3/8),50% (1/2),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2019 Phoenix CH R64,L vs Sonego,44% (4/9),50% (1/2),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Pau CH R16,L vs Safiullin,44% (7/16),0% (0/2),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
2019 Pau CH R32,W vs Brands,90% (9/10),43% (3/7),2/2,1/1,50% (1/2),0/0,0/0,50% (3/6),67% (4/6)
2019 Pau CH R64,W vs Brancaccio,65% (11/17),56% (5/9),2/3,1/1,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2019 Chennai CH QF,L vs Moutet,63% (10/16),67% (4/6),1/2,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Chennai CH R16,W vs Lee,75% (9/12),23% (3/13),2/3,1/2,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2019 Launceston CH QF,L vs Harris,82% (9/11),100% (1/1),0/0,0/0,67% (4/6),3/5,3/4,40% (2/5),20% (1/5)
2019 Launceston CH R16,W vs Ofner,71% (10/14),40% (2/5),2/3,1/2,75% (3/4),0/0,0/0,75% (3/4),80% (4/5)
2019 Launceston CH R32,W vs Gaio,73% (8/11),44% (4/9),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Launceston CH R64,W vs Whittington,73% (8/11),45% (5/11),2/7,1/5,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Burnie CH R32,L vs Napolitano,33% (2/6),0% (0/1),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2022 (2 matches),,73.5%,33.3%,100.0%,-,70.8%,54.5%,60.0%,66.7%,44.4%
2020 (1 matches),,83.3%,28.6%,50.0%,-,33.3%,0.0%,0.0%,-,-
2019 (18 matches),,65.2%,42.2%,51.1%,55.0%,62.2%,33.3%,36.4%,64.9%,56.8%
2018 (11 matches),,68.4%,35.5%,75.0%,100.0%,58.3%,48.0%,40.0%,72.7%,41.9%
2017 (7 matches),,65.2%,38.1%,58.3%,37.5%,50.9%,54.5%,33.3%,72.7%,34.8%
Career (41 matches),,67.5%,38.8%,58.8%,57.6%,57.8%,43.8%,37.1%,69.3%,46.0%
