Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Hamburg R32,L vs Alcaraz,14% (2/14),50% (1/2),0/2,29% (4/14),50% (2/4),1/1,1/1,1/1,0/0,0/0
2022 Wimbledon R128,L vs Nakashima,5% (1/20),100% (1/1),1/5,44% (8/18),38% (3/8),1/1,0/0,2/2,0/0,0/0
2020 Koblenz  CH SF,L vs Van De Zandschulp,38% (5/13),40% (2/5),0/3,36% (5/14),20% (1/5),1/2,1/1,1/2,0/0,0/1
2019 Segovia CH F,W vs Kotov,45% (5/11),80% (4/5),1/2,18% (2/11),0% (0/2),3/4,1/2,2/2,0/1,0/0
2019 Segovia CH QF,W vs Celikbilek,55% (6/11),50% (3/6),0/1,9% (1/11),0% (0/1),3/3,2/2,2/2,1/1,0/0
2019 Segovia CH R32,W vs Barrientos,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),1/1,1/1,0/0,1/1,0/0
2019 Barcelona R32,L vs Carballes Baena,20% (3/15),100% (3/3),2/6,53% (8/15),25% (2/8),1/3,0/0,5/5,0/0,1/1
2019 Barcelona R64,W vs Delbonis,33% (5/15),100% (5/5),1/3,33% (5/15),20% (1/5),5/5,1/1,0/1,1/1,0/0
2019 Villena CH R64,L vs Lopez Perez,25% (2/8),50% (1/2),1/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
2019 Phoenix CH R64,L vs Sonego,11% (1/9),100% (1/1),1/4,50% (4/8),0% (0/4),1/1,0/0,0/0,0/0,0/0
2019 Pau CH R16,L vs Safiullin,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,1/1,0/0,1/1
2019 Pau CH R32,W vs Brands,33% (3/9),100% (3/3),0/1,10% (1/10),0% (0/1),3/3,1/2,1/1,0/1,0/0
2019 Pau CH R64,W vs Brancaccio,46% (6/13),83% (5/6),0/2,38% (5/13),60% (3/5),4/4,1/1,1/1,1/1,0/0
2019 Chennai CH QF,L vs Moutet,38% (6/16),67% (4/6),1/5,40% (6/15),17% (1/6),3/4,1/1,1/1,0/0,0/0
2019 Chennai CH R16,W vs Lee,50% (5/10),60% (3/5),0/1,40% (4/10),75% (3/4),3/3,2/2,0/0,1/1,0/0
2019 Launceston CH QF,L vs Harris,9% (1/11),100% (1/1),0/1,36% (4/11),50% (2/4),1/1,0/0,2/3,0/0,2/2
2019 Launceston CH R16,W vs Ofner,20% (2/10),100% (2/2),1/1,18% (2/11),50% (1/2),2/2,1/1,2/2,1/1,0/0
2019 Launceston CH R32,W vs Gaio,63% (5/8),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 Launceston CH R64,W vs Whittington,50% (5/10),100% (5/5),0/1,11% (1/9),0% (0/1),3/3,0/0,0/0,0/0,0/0
2019 Burnie CH R32,L vs Napolitano,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,0/1
2022 (2 matches),,8.8%,66.7%,14.3%,37.5%,41.7%,100.0%,100.0%,100.0%,-,-
2020 (1 matches),,38.5%,40.0%,0.0%,35.7%,20.0%,50.0%,100.0%,50.0%,-,0.0%
2019 (18 matches),,33.2%,76.6%,25.0%,34.7%,32.8%,88.9%,82.4%,79.2%,70.0%,66.7%
2018 (11 matches),,30.0%,61.1%,10.7%,36.4%,31.8%,63.2%,100.0%,88.2%,100.0%,66.7%
2017 (7 matches),,38.9%,68.6%,34.6%,43.2%,26.3%,78.3%,80.0%,81.8%,66.7%,100.0%
Career (41 matches),,32.3%,69.7%,22.3%,37.7%,29.9%,77.6%,86.7%,80.0%,75.0%,62.5%
