Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Hamburg R32,L vs Alcaraz,0.98,0.75,70.1,4.4,2.0%,58.0%,0.0%,66.0%,27.1%,31.7%
2022 Wimbledon R128,L vs Nakashima,0.96,0.72,33.7,2.0,4.9%,63.9%,1.8%,58.9%,27.4%,30.4%
2020 Koblenz  CH SF,L vs Van De Zandschulp,0.88,0.76,54.9,2.7,4.9%,58.5%,5.6%,63.9%,33.3%,34.1%
2019 Segovia CH F,W vs Kotov,1.04,1.53,54.2,2.0,-,62.5%,-,73.3%,47.7%,47.6%
2019 Segovia CH QF,W vs Celikbilek,1.06,1.56,46.6,3.5,-,75.8%,-,64.3%,50.0%,36.4%
2019 Segovia CH R32,W vs Barrientos,1.15,1.67,48.2,2.2,-,74.2%,-,71.4%,40.6%,37.9%
2019 Barcelona R32,L vs Carballes Baena,1.00,0.80,53.8,5.4,2.0%,49.0%,0.0%,61.7%,41.3%,30.2%
2019 Barcelona R64,W vs Delbonis,1.07,1.25,52.8,3.0,1.9%,61.5%,0.0%,65.2%,37.7%,48.9%
2019 Villena CH R64,L vs Lopez Perez,1.05,0.58,43.8,2.1,0.0%,44.8%,0.0%,46.2%,26.1%,35.0%
2019 Phoenix CH R64,L vs Sonego,0.97,0.57,43.0,2.1,0.0%,44.8%,3.6%,64.3%,29.6%,23.8%
2019 Pau CH R16,L vs Safiullin,0.85,0.62,45.7,2.1,3.1%,59.4%,6.5%,61.3%,29.0%,28.6%
2019 Pau CH R32,W vs Brands,1.01,2.03,50.0,2.1,32.1%,85.7%,33.3%,70.8%,51.7%,32.0%
2019 Pau CH R64,W vs Brancaccio,1.04,1.35,49.4,3.1,11.1%,66.7%,7.9%,63.2%,53.8%,36.8%
2019 Chennai CH QF,L vs Moutet,0.93,0.87,70.9,5.8,2.0%,51.0%,0.0%,65.2%,36.5%,43.5%
2019 Chennai CH R16,W vs Lee,1.03,1.39,60.5,2.2,6.5%,67.7%,13.3%,70.0%,42.1%,42.1%
2019 Launceston CH QF,L vs Harris,0.89,0.65,56.2,2.1,0.0%,55.3%,5.9%,67.6%,31.4%,25.0%
2019 Launceston CH R16,W vs Ofner,1.14,1.47,51.1,3.1,0.0%,61.1%,2.9%,76.5%,36.4%,44.8%
2019 Launceston CH R32,W vs Gaio,1.01,1.64,48.1,2.0,3.7%,85.2%,3.8%,53.8%,46.2%,52.0%
2019 Launceston CH R64,W vs Whittington,0.98,1.59,44.7,2.1,7.4%,77.8%,0.0%,62.5%,44.1%,51.5%
2019 Burnie CH R32,L vs Napolitano,0.79,0.31,25.6,2.0,8.0%,28.0%,4.3%,56.5%,9.5%,38.9%
2022 (2 matches),,0.97,0.73,49.8,2.8,3.6%,61.3%,1.0%,62.1%,27.3%,30.9%
2020 (1 matches),,0.88,0.76,54.9,2.7,4.9%,58.5%,5.6%,63.9%,33.3%,34.1%
2019 (18 matches),,1.01,1.08,52.2,2.5,4.1%,61.3%,4.4%,64.5%,39.2%,40.4%
2018 (11 matches),,1.02,0.97,56.3,2.6,5.2%,60.6%,4.0%,62.6%,33.8%,39.3%
2017 (7 matches),,0.98,0.95,58.4,3.1,0.7%,60.9%,1.8%,56.6%,38.9%,40.5%
Career (41 matches),,0.99,0.97,54.6,2.6,3.6%,60.3%,3.4%,62.1%,37.0%,39.4%
