Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Lizette Cabrera [AUS],2,4,33.3%,3,2,1,66.7%,2023,2026,5,0.88,1.1%,6.1%,69.1%,60.2%,46.4%,55.9%,38.6%,60.0%,38.7%
4,Talia Gibson [AUS],0,4,0.0%,1,0,1,0.0%,2023,2025,1,0.92,5.7%,6.9%,63.2%,56.4%,46.9%,52.9%,43.4%,53.8%,57.1%
4,Belle Thompson [AUS],4,0,100.0%,1,1,0,100.0%,2025,2025,4,1.24,3.5%,4.7%,70.9%,65.6%,52.2%,61.7%,47.6%,61.3%,55.6%
4,Erika Sema [JPN],2,2,50.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
3,Tahlia Kokkinis [AUS],3,0,100.0%,3,2,1,66.7%,2023,2025,1,1.02,10.1%,3.7%,67.9%,67.6%,45.7%,60.6%,40.2%,63.6%,30.8%
3,Alicia Smith [AUS],2,1,66.7%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Maddison Inglis [AUS],0,3,0.0%,1,0,1,0.0%,2024,2024,0,,,,,,,,,,
2,Alana Subasic [AUS],1,1,50.0%,0,0,0,-,2025,2026,2,1.07,1.8%,4.5%,69.6%,60.3%,47.1%,56.3%,46.8%,38.5%,72.7%
2,Boyoung Jeong [KOR],0,2,0.0%,0,0,0,-,2025,2026,2,0.71,1.7%,7.8%,60.0%,52.2%,41.3%,47.8%,36.9%,37.5%,25.0%
2,Carol Young Suh Lee [POC],0,2,0.0%,0,0,0,-,2025,2026,2,0.69,2.8%,10.3%,64.5%,44.9%,34.2%,41.1%,40.4%,40.0%,50.0%
2,Cara Korhonen [AUS],2,0,100.0%,0,0,0,-,2023,2025,1,1.11,6.3%,13.8%,61.3%,67.3%,51.6%,61.3%,43.0%,33.3%,60.0%
2,Shiho Akita [JPN],0,2,0.0%,0,0,0,-,2022,2025,1,0.93,3.4%,6.9%,60.9%,64.2%,44.1%,56.3%,40.6%,37.5%,25.0%
2,Naomi Mckenzie [AUS],2,0,100.0%,0,0,0,-,2024,2025,1,1.23,3.3%,6.7%,68.3%,73.2%,36.8%,61.7%,47.2%,33.3%,36.4%
2,Taylah Preston [AUS],0,2,0.0%,0,0,0,-,2025,2025,2,0.84,4.7%,6.1%,64.2%,50.5%,52.8%,51.4%,41.0%,47.6%,37.5%
2,Haruna Arakawa [JPN],2,0,100.0%,0,0,0,-,2024,2025,1,1.10,3.8%,2.9%,63.8%,52.2%,52.6%,52.4%,52.2%,50.0%,77.8%
