Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Imola F,W vs Giovine,62% (8/13),67% (4/6),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Imola SF,W vs Meliss,73% (8/11),67% (4/6),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Biella R32,W vs In Albon,44% (8/18),83% (5/6),2/3,1/2,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2019 W60 Rome Q1,W vs Bilardo,62% (8/13),50% (4/8),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Grado R32,L vs Cristian,38% (3/8),50% (5/10),1/1,0/0,57% (12/21),1/3,0/1,- (0/0),- (0/0)
2019 W25 Grado Q2,W vs Spiteri,80% (8/10),83% (5/6),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,L vs Stojanovic,30% (3/10),50% (2/4),0/0,0/0,54% (7/13),3/5,3/4,- (0/0),- (0/0)
2019 W25 Chiasso R32,W vs Hoste Ferrer,60% (6/10),60% (6/10),2/3,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula QF,L vs Bolkvadze,45% (5/11),50% (5/10),1/1,0/0,59% (10/17),5/7,4/5,- (0/0),- (0/0)
2019 W25 Santa Margherita Di Pula R16,W vs Bronzetti,61% (11/18),50% (6/12),2/3,1/1,67% (8/12),2/3,0/0,- (0/0),- (0/0)
2019 W25 Kazan R32,L vs Tomova,50% (4/8),43% (3/7),0/0,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2019 W25 Altenkirchen QF,L vs Chwalinska,71% (5/7),67% (2/3),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 W25 Altenkirchen R16,W vs Friedsam,57% (8/14),33% (4/12),2/6,1/5,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Altenkirchen R32,W vs Saez Larra,80% (8/10),100% (4/4),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Ortisei $15K R16,W vs Gugnali,50% (9/18),44% (4/9),2/4,1/3,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2017 Ortisei $15K R32,W vs Waltert,52% (11/21),50% (4/8),2/3,1/1,40% (2/5),2/3,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,W vs Pieri,55% (6/11),53% (8/15),2/4,1/2,71% (12/17),0/1,0/0,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Honcova,47% (8/17),43% (6/14),1/3,0/0,50% (7/14),2/4,1/2,- (0/0),- (0/0)
2017 Santa Margherita Di Pula $25K R32,L vs Schaeder,36% (8/22),71% (5/7),1/2,0/0,56% (9/16),1/3,1/2,67% (4/6),50% (3/6)
2017 Santa Margherita Di Pula $25K R32,L vs Chiesa,25% (1/4),0% (0/1),0/0,0/0,60% (9/15),2/4,2/3,- (0/0),- (0/0)
2019 (14 matches),,57.8%,56.7%,69.0%,60.0%,56.1%,47.8%,58.3%,-,-
2017 (30 matches),,54.9%,48.6%,54.4%,50.0%,59.0%,54.1%,60.7%,60.9%,54.2%
2016 (4 matches),,71.8%,56.7%,100.0%,100.0%,67.4%,42.9%,33.3%,42.9%,42.9%
2015 (16 matches),,50.8%,52.9%,64.7%,66.7%,55.1%,33.3%,45.5%,100.0%,75.0%
2014 (4 matches),,54.0%,62.5%,80.0%,100.0%,62.2%,50.0%,66.7%,50.0%,33.3%
Career (70 matches),,55.0%,52.0%,60.8%,58.9%,57.9%,47.6%,55.7%,62.3%,50.7%
