Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Imola F,W vs Giovine,40% (4/10),100% (4/4),1/1,20% (2/10),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 W25 Imola SF,W vs Meliss,40% (4/10),100% (4/4),0/0,0% (0/11),- (0/0),4/4,2/3,0/0,1/1,0/0
2019 W25 Biella R32,W vs In Albon,45% (5/11),100% (5/5),1/3,27% (3/11),0% (0/3),3/4,1/2,1/1,0/1,0/0
2019 W60 Rome Q1,W vs Bilardo,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 W25 Grado R32,L vs Cristian,58% (7/12),71% (5/7),3/9,92% (11/12),18% (2/11),2/4,0/0,0/0,0/0,0/0
2019 W25 Grado Q2,W vs Spiteri,60% (6/10),83% (5/6),1/2,40% (4/10),50% (2/4),4/5,2/2,1/1,1/1,0/0
2019 W60 Les Franqueses del Valles R32,L vs Stojanovic,38% (3/8),67% (2/3),0/5,78% (7/9),14% (1/7),0/2,0/0,0/1,0/0,0/1
2019 W25 Chiasso R32,W vs Hoste Ferrer,78% (7/9),86% (6/7),3/3,56% (5/9),40% (2/5),4/6,2/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula QF,L vs Bolkvadze,55% (6/11),83% (5/6),3/6,67% (8/12),13% (1/8),3/5,1/1,0/1,0/0,0/1
2019 W25 Santa Margherita Di Pula R16,W vs Bronzetti,40% (6/15),100% (6/6),1/4,47% (7/15),43% (3/7),3/4,0/0,1/1,0/0,0/0
2019 W25 Kazan R32,L vs Tomova,44% (4/9),75% (3/4),1/5,70% (7/10),14% (1/7),2/3,0/0,0/1,0/0,0/1
2019 W25 Altenkirchen QF,L vs Chwalinska,20% (2/10),100% (2/2),1/4,44% (4/9),0% (0/4),1/2,0/0,1/1,0/0,0/0
2019 W25 Altenkirchen R16,W vs Friedsam,67% (6/9),67% (4/6),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 W25 Altenkirchen R32,W vs Saez Larra,50% (4/8),100% (4/4),0/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2017 Ortisei $15K R16,W vs Gugnali,50% (5/10),80% (4/5),1/1,30% (3/10),67% (2/3),4/4,2/3,0/0,1/2,0/0
2017 Ortisei $15K R32,W vs Waltert,43% (6/14),67% (4/6),0/3,29% (4/14),25% (1/4),2/2,0/0,1/1,0/0,1/1
2017 Santa Margherita Di Pula $25K R32,W vs Pieri,100% (11/11),73% (8/11),3/5,73% (8/11),38% (3/8),4/6,0/1,1/1,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,L vs Honcova,53% (8/15),75% (6/8),2/7,60% (9/15),22% (2/9),3/6,1/1,0/0,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,L vs Schaeder,44% (7/16),71% (5/7),4/7,53% (8/15),13% (1/8),3/5,0/0,2/2,0/0,1/1
2017 Santa Margherita Di Pula $25K R32,L vs Chiesa,17% (1/6),0% (0/1),0/4,100% (7/7),14% (1/7),0/0,0/0,0/2,0/0,0/1
2019 (14 matches),,48.9%,86.8%,36.4%,42.4%,23.0%,75.0%,86.7%,57.1%,87.5%,0.0%
2017 (30 matches),,49.1%,77.4%,38.5%,45.6%,28.2%,69.6%,63.0%,60.0%,61.5%,60.0%
2016 (4 matches),,47.6%,85.0%,38.5%,53.5%,34.8%,64.7%,83.3%,33.3%,100.0%,0.0%
2015 (16 matches),,59.1%,83.0%,42.6%,51.0%,27.8%,68.8%,70.6%,50.0%,70.0%,50.0%
2014 (4 matches),,48.7%,78.9%,25.0%,48.8%,30.0%,72.7%,0.0%,60.0%,-,66.7%
Career (70 matches),,51.3%,81.0%,39.2%,47.4%,27.0%,69.5%,70.6%,56.3%,73.5%,47.6%
