Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Alice Balducci [ITA],3,5,37.5%,1,1,0,100.0%,2012,2016,0,,,,,,,,,,
6,Federica Di Sarra [ITA],4,2,66.7%,1,1,0,100.0%,2017,2023,0,,,,,,,,,,
6,Martina Caregaro [ITA],0,6,0.0%,0,0,0,-,2013,2019,0,,,,,,,,,,
6,Georgia Brescia [ITA],1,5,16.7%,1,0,1,0.0%,2014,2019,0,,,,,,,,,,
5,Ylena In Albon [SUI],2,3,40.0%,1,0,1,0.0%,2018,2022,0,,,,,,,,,,
5,Marie Benoit [BEL],2,3,40.0%,0,0,0,-,2014,2021,0,,,,,,,,,,
5,Angelica Moratelli [ITA],5,0,100.0%,0,0,0,-,2014,2019,0,,,,,,,,,,
4,Camilla Scala [ITA],0,4,0.0%,0,0,0,-,2015,2019,0,,,,,,,,,,
3,Arianna Zucchini [ITA],1,2,33.3%,1,1,0,100.0%,2020,2022,0,,,,,,,,,,
3,Martina Spigarelli [ITA],2,1,66.7%,2,2,0,100.0%,2019,2020,0,,,,,,,,,,
3,Lucia Bronzetti [ITA],2,1,66.7%,1,1,0,100.0%,2018,2019,0,,,,,,,,,,
3,Kimberley Zimmermann [BEL],1,2,33.3%,1,1,0,100.0%,2018,2019,0,,,,,,,,,,
3,Beatrice Lombardo [ITA],3,0,100.0%,0,0,0,-,2014,2019,0,,,,,,,,,,
3,Verena Meliss [ITA],3,0,100.0%,1,0,1,0.0%,2014,2019,0,,,,,,,,,,
3,Federica Bilardo [ITA],2,1,66.7%,0,0,0,-,2015,2019,0,,,,,,,,,,
