Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1996 Wimbledon F,L vs Krajicek,28,18,1.6,17.6%,11.3%,23,16,1.4,17.2%,11.9%,9.0%,8.2%,2.3,27.7%,11.9%
1996 Wimbledon SF,W vs Martin,64,40,1.6,19.7%,12.3%,51,35,1.5,18.7%,12.8%,13.6%,5.1%,1.4,24.3%,17.5%
1995 Stockholm R16,L vs Edberg,25,26,1.0,16.1%,16.8%,21,24,0.9,15.2%,17.4%,6.5%,8.7%,1.5,24.5%,16.8%
1995 Essen Masters F,L vs Muster,47,31,1.5,19.9%,13.1%,32,29,1.1,15.1%,13.7%,8.0%,6.6%,1.2,13.1%,11.0%
1995 Essen Masters SF,W vs Boetsch,18,14,1.3,18.0%,14.0%,13,14,0.9,14.6%,15.7%,11.2%,3.4%,0.8,16.0%,21.0%
1993 Stockholm Masters SF,L vs Ivanisevic,13,17,0.8,12.5%,16.3%,9,14,0.6,10.5%,16.3%,7.0%,3.5%,2.2,29.8%,13.5%
1993 Miami Masters F,L vs Sampras,9,20,0.5,8.0%,17.9%,5,19,0.3,5.0%,19.0%,4.0%,1.0%,1.1,24.1%,22.3%
1992 US Open R16,L vs Chang,25,48,0.5,10.2%,19.7%,25,46,0.5,10.7%,19.7%,7.3%,3.4%,0.8,13.9%,16.8%
1992 New Haven F,L vs Edberg,17,16,1.1,18.3%,17.2%,14,16,0.9,16.7%,19.0%,4.8%,11.9%,1.6,22.6%,14.0%
1992 Canada Masters SF,L vs Agassi,21,43,0.5,14.4%,29.5%,15,40,0.4,11.4%,30.3%,6.8%,4.5%,0.8,16.4%,19.9%
Career (10 matches),,267,273,1.0,15.9%,16.3%,208,253,0.8,14.0%,17.1%,8.4%,5.5%,1.3,20.6%,16.2%
