Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1996 Wimbledon F,L vs Krajicek,2.8,3.4,2.1,44.1%,27.6%,62.5%,25.0%,33.3%,19.7%,-0.5,-1.4,2.0,3.7
1996 Wimbledon SF,W vs Martin,2.3,2.5,2.1,51.8%,49.1%,33.3%,50.0%,48.1%,24.1%,18.0,18.2,0.5,0.6
1995 Stockholm R16,L vs Edberg,3.1,3.5,2.7,51.4%,35.9%,33.3%,20.0%,33.7%,26.9%,2.5,5.0,-3.5,-5.0
1995 Essen F,L vs Muster,4.2,4.1,4.4,53.1%,42.9%,48.0%,30.0%,45.8%,33.3%,8.0,5.1,-3.5,-2.7
1995 Essen SF,W vs Boetsch,4.0,3.7,4.3,62.1%,52.9%,62.5%,33.3%,49.0%,35.9%,4.0,5.4,-4.0,-8.2
1995 Canada QF,W vs Agassi,4.6,4.0,5.1,51.3%,46.7%,41.2%,58.8%,38.4%,36.0%,11.0,10.4,-5.5,-4.7
1993 Stockholm SF,L vs Ivanisevic,3.7,4.7,2.5,45.2%,30.8%,33.3%,14.3%,40.7%,8.4%,-1.5,-2.7,-0.5,-0.7
1993 Miami F,L vs Sampras,3.4,3.6,3.3,47.1%,31.0%,44.4%,16.7%,39.0%,39.3%,3.5,6.5,-2.0,-3.9
1992 US Open R16,L vs Chang,5.8,5.9,5.8,56.0%,43.3%,28.9%,44.7%,47.2%,38.8%,1.5,0.5,-1.5,-0.8
1992 New Haven F,L vs Edberg,3.0,3.4,2.5,40.3%,33.3%,46.2%,100.0%,39.0%,21.9%,-6.0,-14.6,5.0,10.4
1992 Canada SF,L vs Agassi,4.0,4.3,3.7,56.6%,26.2%,21.4%,36.4%,38.5%,40.1%,-10.5,-11.4,-3.0,-3.4
Career (11 matches),,3.7,3.9,3.5,51.0%,39.3%,39.1%,38.8%,42.7%,32.3%,2.7,2.9,-1.5,-1.7
