Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 Stanford R32,L vs Vikhlyantseva,13.0%,20.3%,53.6%,15.0%,27.5%,55.9%,75.0%,60.0%,60.0%,12.0%,12.0%,50.0%,36.4%,71.4%,100.0%,0
Career (1 matches),,13.0%,20.3%,53.6%,15.0%,27.5%,55.9%,75.0%,60.0%,60.0%,12.0%,12.0%,50.0%,36.4%,71.4%,100.0%,0
