Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,1,2,33.3%,3-4,42.9%,36-38,48.6%,1-1,50.0%,0,,,,,,,,,,,,R16 (W25 Orlando FL)
2022,37,22,15,59.5%,50-32,61.0%,407-383,51.5%,8-1,88.9%,0,,,,,,,,,,,,W (W25 Roehampton)
2021,18,9,9,50.0%,23-19,54.8%,197-189,51.0%,1-3,25.0%,5,67.9%,32.1%,0.2%,4.7%,72.2%,58.8%,47.8%,55.8%,43.3%,49.9%,0.98,W (W25 Newport Beach CA)
2020,3,0,3,0.0%,1-6,14.3%,23-40,36.5%,0-1,0.0%,1,15.4%,66.7%,0.0%,7.1%,66.7%,37.5%,28.6%,34.5%,56.0%,44.7%,0.86,R32 (2x)
2019,24,14,10,58.3%,27-22,55.1%,231-208,52.6%,1-3,25.0%,8,58.3%,33.8%,0.6%,6.9%,58.2%,59.7%,47.8%,54.7%,43.7%,49.3%,0.97,SF (3x)
2018,33,21,12,63.6%,49-30,62.0%,406-349,53.8%,5-5,50.0%,4,55.6%,41.3%,1.6%,8.0%,60.8%,61.9%,40.2%,53.4%,44.3%,48.9%,0.95,F (Stockton CA $60K)
2017,37,21,16,56.8%,44-33,57.1%,379-326,53.8%,3-5,37.5%,2,59.1%,40.9%,0.8%,6.1%,61.1%,56.3%,54.9%,55.7%,48.2%,51.5%,1.09,F (2x)
2016,26,11,15,42.3%,25-33,43.1%,251-284,46.9%,2-1,66.7%,1,66.7%,10.0%,1.8%,5.5%,56.4%,58.1%,54.2%,56.4%,37.5%,45.7%,0.86,QF (3x)
2015,31,19,12,61.3%,38-28,57.6%,316-296,51.6%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2014,16,7,9,43.8%,16-20,44.4%,164-167,49.5%,2-1,66.7%,0,,,,,,,,,,,,QF (2x)
2013,7,4,3,57.1%,9-7,56.3%,75-68,52.4%,2-0,100.0%,0,,,,,,,,,,,,SF (New Braunfels TX 50K)
2010,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2009,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,239,129,110,54.0%,285-242,54.1%,2508-2397,51.1%,28-22,56.0%,21,58.1%,36.4%,0.7%,6.4%,63.3%,58.2%,46.1%,53.7%,44.6%,49.2%,0.96,
