Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Robin Anderson [USA],0,6,0.0%,2,2,0,100.0%,2015,2023,2,0.91,1.8%,4.4%,70.2%,57.5%,47.1%,54.4%,41.6%,66.7%,44.4%
6,Hanna Chang [USA],4,2,66.7%,2,2,0,100.0%,2019,2022,2,1.16,0.0%,2.5%,72.3%,62.8%,48.5%,58.8%,47.6%,80.0%,66.7%
6,Madison Brengle [USA],2,4,33.3%,5,3,2,60.0%,2013,2021,2,0.71,0.0%,4.7%,69.2%,49.6%,41.5%,47.1%,37.7%,47.6%,36.4%
4,Heather Watson [GBR],1,3,25.0%,1,0,1,0.0%,2018,2019,3,0.80,2.3%,6.5%,61.3%,56.4%,41.7%,50.7%,39.4%,58.3%,34.8%
4,Kristie Ahn [USA],1,3,25.0%,0,0,0,-,2014,2019,1,0.74,0.0%,11.5%,67.2%,61.0%,15.0%,45.9%,40.0%,54.5%,66.7%
4,Ajla Tomljanovic [AUS],0,4,0.0%,1,0,1,0.0%,2013,2019,2,0.84,0.7%,5.7%,65.7%,51.1%,45.8%,49.3%,42.4%,50.0%,40.0%
4,Caroline Dolehide [USA],2,2,50.0%,0,0,0,-,2015,2019,1,1.23,5.3%,2.6%,76.3%,67.2%,44.4%,61.8%,46.8%,75.0%,83.3%
4,Jessica Pegula [USA],2,2,50.0%,0,0,0,-,2015,2018,0,,,,,,,,,,
3,Sophie Chang [USA],0,3,0.0%,1,0,1,0.0%,2021,2023,0,,,,,,,,,,
3,Marcela Zacarias [MEX],2,1,66.7%,0,0,0,-,2017,2022,0,,,,,,,,,,
3,Nao Hibino [JPN],0,3,0.0%,0,0,0,-,2018,2022,1,0.82,2.9%,1.5%,54.4%,51.4%,48.4%,50.0%,41.0%,25.0%,40.0%
3,Alexa Glatch [USA],2,1,66.7%,0,0,0,-,2014,2021,1,1.32,1.6%,8.1%,77.4%,68.8%,50.0%,64.5%,46.9%,66.7%,50.0%
3,Kayla Day [USA],0,3,0.0%,0,0,0,-,2016,2019,1,0.62,0.0%,9.3%,53.7%,44.8%,36.0%,40.7%,36.6%,62.5%,50.0%
3,Asia Muhammad [USA],3,0,100.0%,1,1,0,100.0%,2017,2018,2,1.25,0.5%,2.2%,68.3%,68.0%,55.2%,63.9%,45.0%,83.3%,28.6%
3,Nicole Gibbs [USA],2,1,66.7%,1,1,0,100.0%,2018,2018,1,1.15,1.2%,6.1%,67.1%,58.2%,55.6%,57.3%,49.2%,42.9%,60.0%
