Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1994 Wimbledon F,L vs Martinez,57% (8/14),75% (6/8),1/5,57% (8/14),13% (1/8),2/5,0/0,0/2,0/0,0/1
1994 Tokyo Pan Pacific F,L vs Graf,22% (2/9),0% (0/2),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,1/1
1993 Zurich F,L vs Maleeva Fragniere,27% (3/11),33% (1/3),1/2,40% (4/10),50% (2/4),1/1,0/0,1/1,0/0,0/0
1992 Virginia Slims Championships F,L vs Seles,21% (3/14),100% (3/3),1/6,57% (8/14),0% (0/8),1/3,0/1,0/2,0/0,0/1
1991 Virginia Slims Championships F,L vs Seles,17% (3/18),100% (3/3),1/5,47% (9/19),22% (2/9),3/3,1/1,1/3,0/0,0/1
1991 US Open F,L vs Seles,11% (1/9),0% (0/1),0/2,50% (5/10),40% (2/5),0/0,0/0,2/3,0/0,0/1
1990 Wimbledon F,W vs Garrison,67% (6/9),67% (4/6),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
1990 Wimbledon SF,W vs Sabatini,67% (6/9),67% (4/6),1/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
1990 Rome F,L vs Seles,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/0
1990 Chicago F,W vs Maleeva Fragniere,56% (5/9),80% (4/5),0/0,0% (0/8),- (0/0),2/2,0/0,0/0,0/0,0/0
1989 Virginia Slims Championships F,L vs Graf,42% (8/19),50% (4/8),1/6,37% (7/19),14% (1/7),2/3,0/0,1/1,0/0,0/0
1989 US Open SF,W vs Garrison,40% (4/10),100% (4/4),0/1,40% (4/10),50% (2/4),2/3,0/1,1/1,0/0,0/0
1989 Australian Open QF,L vs Sukova,44% (7/16),57% (4/7),1/5,53% (9/17),33% (3/9),1/4,1/3,2/3,0/2,1/2
1988 Wimbledon F,L vs Graf,31% (4/13),100% (4/4),1/7,79% (11/14),27% (3/11),1/3,0/0,1/2,0/0,0/1
1988 Houston F,L vs Evert,38% (3/8),33% (1/3),0/3,75% (6/8),17% (1/6),0/1,0/0,0/2,0/0,0/1
1987 US Open F,W vs Graf,44% (4/9),75% (3/4),1/1,20% (2/10),50% (1/2),3/3,1/1,2/2,1/1,0/0
1987 Wimbledon SF,W vs Evert,53% (8/15),50% (4/8),1/1,27% (4/15),50% (2/4),4/4,2/2,1/2,1/1,0/0
1987 Roland Garros F,L vs Graf,59% (10/17),50% (5/10),3/4,47% (8/17),25% (2/8),4/5,1/2,1/3,0/1,1/2
1987 Roland Garros SF,W vs Evert,100% (8/8),88% (7/8),3/3,38% (3/8),0% (0/3),3/5,0/2,0/0,0/1,0/0
1987 Australian Open F,L vs Mandlikova,58% (7/12),71% (5/7),2/5,58% (7/12),14% (1/7),4/5,0/1,2/3,0/0,2/2
1994 (2 matches),,43.5%,60.0%,12.5%,52.2%,16.7%,40.0%,-,33.3%,-,50.0%
1993 (1 matches),,27.3%,33.3%,50.0%,40.0%,50.0%,100.0%,-,100.0%,-,-
1992 (1 matches),,21.4%,100.0%,16.7%,57.1%,0.0%,33.3%,0.0%,0.0%,-,0.0%
1991 (2 matches),,14.8%,75.0%,14.3%,48.3%,28.6%,100.0%,100.0%,50.0%,-,0.0%
1990 (4 matches),,50.0%,70.6%,16.7%,30.3%,30.0%,88.9%,100.0%,0.0%,100.0%,-
Career (50 matches),,48.1%,73.4%,35.8%,41.2%,25.9%,75.0%,68.5%,53.7%,60.9%,42.1%
