Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1994 Wimbledon F,L vs Martinez,35,28,1.3,19.6%,15.6%,34,24,1.4,19.8%,14.0%,11.6%,8.1%,2.0,27.4%,13.4%
1994 Wimbledon SF,W vs Fernandez,46,2,23.0,27.9%,1.2%,44,0,,27.8%,0.0%,12.0%,15.2%,11.7,21.2%,1.8%
1994 Rome F,L vs Martinez,24,20,1.2,16.9%,14.1%,22,17,1.3,16.2%,12.5%,8.1%,8.1%,2.6,25.4%,9.9%
1994 Tokyo Pan Pacific F,L vs Graf,15,13,1.2,13.2%,11.4%,8,11,0.7,7.8%,10.7%,3.9%,3.9%,5.8,25.4%,4.4%
1993 Zurich F,L vs Maleeva Fragniere,27,15,1.8,17.1%,9.5%,26,13,2.0,17.8%,8.9%,8.9%,8.9%,2.8,23.4%,8.2%
1993 Wimbledon SF,L vs Novotna,26,15,1.7,20.6%,11.9%,23,13,1.8,20.4%,11.5%,12.4%,8.0%,2.1,23.8%,11.1%
1992 Virginia Slims Championships F,L vs Seles,23,24,1.0,15.2%,15.9%,20,23,0.9,13.7%,15.8%,7.5%,6.2%,3.0,25.8%,8.6%
1992 Wimbledon SF,L vs Seles,38,16,2.4,19.6%,8.2%,35,16,2.2,18.4%,8.4%,11.1%,7.4%,4.7,21.6%,4.6%
1991 Virginia Slims Championships F,L vs Seles,41,30,1.4,18.5%,13.5%,31,27,1.1,15.3%,13.4%,7.4%,5.4%,2.2,21.2%,9.5%
1991 US Open F,L vs Seles,18,17,1.1,15.1%,14.3%,15,17,0.9,13.2%,14.9%,7.9%,5.3%,3.9,22.7%,5.9%
1991 US Open SF,W vs Graf,51,13,3.9,23.1%,5.9%,43,9,4.8,21.5%,4.5%,13.0%,8.0%,3.2,20.4%,6.3%
1990 Manhattan Beach F,L vs Seles,30,34,0.9,16.8%,19.0%,23,32,0.7,13.8%,19.2%,6.6%,7.2%,1.4,19.0%,13.4%
1990 Wimbledon F,W vs Garrison,32,7,4.6,26.2%,5.7%,31,7,4.4,26.3%,5.9%,11.9%,14.4%,1.1,13.9%,12.3%
1990 Wimbledon SF,W vs Sabatini,28,2,14.0,21.1%,1.5%,25,0,,20.3%,0.0%,9.8%,9.8%,4.2,15.8%,3.8%
1990 Rome F,L vs Seles,7,19,0.4,8.9%,24.1%,5,15,0.3,6.9%,20.8%,1.4%,2.8%,1.6,20.3%,12.7%
1990 Hilton Head F,W vs Capriati,16,29,0.6,13.1%,23.8%,16,25,0.6,13.9%,21.7%,7.0%,7.0%,1.0,18.0%,17.2%
1990 Chicago F,W vs Maleeva Fragniere,20,3,6.7,20.8%,3.1%,17,3,5.7,18.9%,3.3%,14.4%,4.4%,2.7,19.8%,7.3%
1989 Virginia Slims Championships F,L vs Graf,44,14,3.1,16.8%,5.3%,37,10,3.7,15.4%,4.1%,10.4%,4.6%,2.7,20.2%,7.6%
1989 US Open F,L vs Graf,32,21,1.5,19.6%,12.9%,30,16,1.9,20.4%,10.9%,11.6%,8.8%,1.8,22.7%,12.9%
1989 US Open SF,W vs Garrison,29,8,3.6,21.3%,5.9%,29,1,29.0,23.4%,0.8%,8.9%,14.5%,5.2,19.1%,3.7%
Career (70 matches),,2113,1253,1.7,20.0%,11.9%,1922,1084,1.8,19.4%,10.9%,10.9%,8.2%,1.8,18.5%,10.5%
