Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2004,388,52,,,,,,,,,,
1994,8,134,5,2161,4,2080,11,1993,4,2021,,
1993,3,221,4,2247,4,2139,9,2029,2,2061,,
1992,5,171,4,2311,4,2200,7,2108,3,2118,,
1991,4,191,4,2303,5,2176,4,2159,2,2195,,
1990,3,199,3,2366,2,2221,3,2208,2,2224,,
1989,2,208,2,2373,2,2223,3,2234,2,2209,,
1988,2,211,2,2432,2,2260,2,2282,1,2270,,
1987,2,231,2,2454,2,2279,2,2278,1,2277,,
1986,1,280,1,2565,1,2370,1,2366,1,2380,,
1985,1,,1,2518,1,2312,1,2334,1,2350,,
1984,1,,1,2492,1,2332,1,2352,1,2283,,
1983,,,1,2565,1,2348,1,2338,1,2348,,
1982,,,1,2476,2,2245,2,2272,1,2268,,
1981,,,2,2361,3,2146,2,2135,2,2170,,
1980,,,3,2311,3,2083,3,2081,3,2104,,
1979,,,3,2264,3,2051,3,2038,2,2094,,
1978,,,2,2203,2,2007,2,2058,2,2074,,
1977,,,2,2097,2,1914,2,2011,2,1953,,
1976,,,2,2088,2,1939,2,2002,2,1995,,
1975,,,2,2197,2,2032,2,2099,6,1985,,
1974,,,19,1878,39,1615,8,1923,32,1708,,
1973,,,20,1866,44,1589,15,1833,40,1673,,
