Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,53,46,7,86.8%,9,5,4,55.6%,1974,1989,W,0,,,,,,,,,,
Roland Garros,13,Clay,62,51,11,82.3%,8,5,3,62.5%,1973,2004,W,1,0.67,2.0%,6.1%,55.1%,55.6%,36.4%,46.9%,35.7%,37.5%,16.7%
Wimbledon,23,Grass,134,120,14,89.6%,14,13,1,92.9%,1973,2004,W,2,1.27,0.8%,2.3%,67.9%,68.5%,54.8%,64.1%,45.5%,50.0%,63.6%
US Open,21,Hard,106,89,17,84.0%,21,9,12,42.9%,1973,1993,W,0,,,,,,,,,,
Wightman Cup,1,Carpet,2,2,0,100.0%,0,0,0,-,1983,1983,W,0,,,,,,,,,,
Fed Cup,4,,20,20,0,100.0%,0,0,0,-,1975,1989,,0,,,,,,,,,,
Eastbourne,22,Grass,106,95,11,89.6%,12,10,2,83.3%,1974,2004,W,0,,,,,,,,,,
Chicago,18,Carpet,75,69,6,92.0%,10,8,2,80.0%,1989,1994,W,0,,,,,,,,,,
Dallas,15,Carpet,62,56,6,90.3%,10,6,4,60.0%,1973,1989,W,0,,,,,,,,,,
Virginia Slims Championships,14,Carpet,49,38,11,77.6%,6,5,1,83.3%,1975,1994,W,0,,,,,,,,,,
Oakland,12,Carpet,48,41,7,85.4%,9,3,6,33.3%,1979,1994,W,0,,,,,,,,,,
Filderstadt,11,Hard,50,45,5,90.0%,9,7,2,77.8%,1979,1994,W,0,,,,,,,,,,
Houston,11,Clay,48,43,5,89.6%,9,8,1,88.9%,1976,1994,W,0,,,,,,,,,,
Washington,10,Carpet,46,44,2,95.7%,5,3,2,60.0%,1974,1990,W,0,,,,,,,,,,
Los Angeles,10,Hard,45,41,4,91.1%,4,4,0,100.0%,1974,1992,W,0,,,,,,,,,,
Hilton Head,10,Clay,38,32,6,84.2%,4,1,3,25.0%,1978,1994,W,0,,,,,,,,,,
