Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,0,,,,,,,,,,,,R32 (s Hertogenbosch)
2004,5,1,4,20.0%,4-8,33.3%,47-53,47.0%,0-0,-,3,-,-,1.1%,3.3%,64.4%,65.5%,48.4%,59.4%,42.3%,51.1%,1.04,R64 (3x)
2002,2,1,1,50.0%,3-3,50.0%,26-23,53.1%,0-0,-,0,,,,,,,,,,,,R16 (Eastbourne)
1994,47,33,14,70.2%,69-36,65.7%,548-388,58.5%,5-4,55.6%,0,,,,,,,,,,,,W (Paris)
1993,54,46,8,85.2%,90-23,79.6%,614-341,64.3%,5-2,71.4%,0,,,,,,,,,,,,W (5x)
1992,46,38,8,82.6%,70-23,75.3%,496-286,63.4%,10-0,100.0%,0,,,,,,,,,,,,W (4x)
1991,62,53,9,85.5%,105-27,79.5%,731-422,63.4%,9-5,64.3%,0,,,,,,,,,,,,W (5x)
1990,59,52,7,88.1%,105-17,86.1%,683-313,68.6%,5-3,62.5%,0,,,,,,,,,,,,W (6x)
1989,81,73,8,90.1%,144-23,86.2%,935-457,67.2%,9-1,90.0%,0,,,,,,,,,,,,W (8x)
1988,77,70,7,90.9%,141-20,87.6%,919-428,68.2%,3-5,37.5%,0,,,,,,,,,,,,W (9x)
1987,67,59,8,88.1%,115-16,87.8%,754-357,67.9%,7-4,63.6%,0,,,,,,,,,,,,W (5x)
1986,91,88,3,96.7%,169-16,91.4%,1081-483,69.1%,14-2,87.5%,0,,,,,,,,,,,,W (13x)
1985,89,84,5,94.4%,164-18,90.1%,1058-480,68.8%,9-4,69.2%,0,,,,,,,,,,,,W (12x)
1984,80,78,2,97.5%,151-9,94.4%,946-365,72.2%,7-1,87.5%,0,,,,,,,,,,,,W (13x)
1983,94,93,1,98.9%,180-9,95.2%,1123-366,75.4%,7-0,100.0%,0,,,,,,,,,,,,W (18x)
1982,97,93,4,95.9%,178-19,90.4%,1129-501,69.3%,12-4,75.0%,0,,,,,,,,,,,,W (15x)
1981,108,92,16,85.2%,189-40,82.5%,1282-685,65.2%,8-10,44.4%,0,,,,,,,,,,,,W (10x)
1980,104,91,13,87.5%,173-39,81.6%,1181-630,65.2%,16-3,84.2%,0,,,,,,,,,,,,W (13x)
1979,108,95,13,88.0%,185-35,84.1%,1238-662,65.2%,7-2,77.8%,0,,,,,,,,,,,,W (12x)
1978,90,80,10,88.9%,159-25,86.4%,1041-510,67.1%,5-10,33.3%,0,,,,,,,,,,,,W (11x)
1977,87,70,17,80.5%,141-38,78.8%,995-599,62.4%,9-6,60.0%,0,,,,,,,,,,,,W (6x)
1976,63,44,19,69.8%,95-46,67.4%,715-549,56.6%,5-1,83.3%,0,,,,,,,,,,,,W (2x)
1975,114,90,24,78.9%,181-60,75.1%,1300-878,59.7%,13-3,81.3%,0,,,,,,,,,,,,W (4x)
1974,67,45,22,67.2%,98-56,63.6%,794-634,55.6%,12-4,75.0%,0,,,,,,,,,,,,W (2x)
1973,38,22,16,57.9%,49-36,57.6%,427-391,52.2%,2-3,40.0%,0,,,,,,,,,,,,W (Pilzen)
1972,3,1,2,33.3%,3-4,42.9%,30-34,46.9%,0-0,-,0,,,,,,,,,,,,W (Sofia)
1971,2,1,1,50.0%,3-2,60.0%,23-21,52.3%,0-0,-,0,,,,,,,,,,,,F (Olomouc)
Career,1736,1493,243,86.0%,2965-650,82.0%,20127-10872,64.9%,179-77,69.9%,3,-,-,1.1%,3.3%,64.4%,65.5%,48.4%,59.4%,42.3%,51.1%,1.04,
