Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Szekesfehervar CH R32,W vs Fajta,89% (8/9),67% (4/6),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2023 Davis Cup RR,L vs Middelkoop,53% (8/15),- (0/0),0/0,0/0,60% (3/5),3/5,2/3,- (0/0),- (0/0)
2022 Tulln CH F,W vs Sels,85% (11/13),8% (1/12),2/3,1/1,67% (2/3),0/0,0/0,58% (7/12),67% (8/12)
2020 US Open R128,L vs Cressy,71% (12/17),50% (3/6),1/1,0/0,17% (1/6),1/4,0/1,- (0/0),- (0/0)
2020 Australian Open R128,L vs Carreno Busta,68% (15/22),67% (2/3),1/1,0/0,50% (4/8),1/4,0/1,40% (2/5),0% (0/4)
2019 US Open R128,L vs Bedene,43% (10/23),33% (2/6),0/0,0/0,45% (5/11),1/4,0/1,- (0/0),- (0/0)
2019 Bastad R32,L vs Sousa,86% (6/7),80% (4/5),0/0,0/0,33% (2/6),0/2,0/1,40% (2/5),0% (0/5)
2019 Wimbledon R128,L vs Haase,56% (5/9),0% (0/2),0/0,0/0,30% (3/10),0/3,0/1,- (0/0),- (0/0)
2019 Antalya R32,L vs Troicki,62% (8/13),100% (3/3),1/4,0/0,0% (0/4),1/3,0/1,60% (3/5),0% (0/5)
2019 Bratislava CH QF,L vs Gombos,67% (8/12),0% (0/6),0/0,0/0,0% (0/2),2/4,2/3,- (0/0),- (0/0)
2019 Bratislava CH R16,W vs Ignatik,81% (13/16),67% (2/3),2/6,1/1,33% (1/3),2/3,2/2,64% (7/11),45% (5/11)
2019 Bratislava CH R32,W vs Bangoura,73% (8/11),50% (4/8),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Prostejov CH R32,W vs Rinderknech,83% (10/12),60% (3/5),2/2,1/1,100% (6/6),3/3,0/0,- (0/0),- (0/0)
2019 Rome CH R16,L vs Napolitano,68% (13/19),50% (4/8),1/3,0/0,50% (3/6),2/4,0/1,60% (3/5),0% (0/5)
2019 Rome CH R32,W vs Iannaccone,64% (7/11),71% (5/7),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Estoril Q1,L vs Baldi,56% (9/16),50% (2/4),1/1,0/0,71% (10/14),3/5,0/1,- (0/0),- (0/0)
2019 Barcelona Q1,L vs Schwartzman,100% (4/4),50% (4/8),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 Marrakech R32,L vs Simon,36% (5/14),0% (0/3),0/0,0/0,40% (2/5),1/3,0/1,- (0/0),- (0/0)
2019 Sophia Antipolis CH R32,L vs Couacaud,69% (9/13),17% (1/6),0/0,0/0,71% (5/7),0/2,0/1,25% (1/4),20% (1/5)
2019 Phoenix CH R32,L vs Berrettini,20% (2/10),- (0/0),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2024 (1 matches),,88.9%,66.7%,66.7%,50.0%,100.0%,-,-,-,-
2023 (1 matches),,53.3%,-,-,-,60.0%,60.0%,66.7%,-,-
2022 (1 matches),,84.6%,8.3%,66.7%,100.0%,66.7%,-,-,58.3%,66.7%
2020 (2 matches),,69.2%,55.6%,100.0%,-,35.7%,25.0%,0.0%,40.0%,0.0%
2019 (15 matches),,61.6%,45.9%,50.0%,100.0%,47.9%,37.5%,26.7%,53.3%,19.4%
Career (254 matches),,63.4%,42.4%,52.6%,52.0%,60.2%,44.6%,42.5%,60.6%,37.0%
