Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Norbert Gombos [SVK],1,7,12.5%,5,1,4,20.0%,2012,2023,4,0.94,7.6%,2.1%,65.2%,76.7%,59.4%,70.7%,27.6%,64.7%,8.3%
8,Radu Albot [MDA],3,5,37.5%,4,1,3,25.0%,2011,2022,6,0.98,5.6%,4.3%,59.3%,65.3%,52.1%,60.0%,39.3%,50.0%,41.5%
7,Marco Cecchinato [ITA],4,3,57.1%,3,2,1,66.7%,2017,2025,7,1.09,3.2%,3.8%,59.7%,69.3%,54.5%,63.3%,40.0%,44.8%,51.2%
7,Alessandro Giannessi [ITA],3,4,42.9%,3,1,2,33.3%,2013,2022,7,1.04,4.0%,6.2%,61.8%,70.6%,45.7%,61.1%,40.4%,67.8%,44.0%
7,Gastao Elias [POR],6,1,85.7%,5,1,4,20.0%,2013,2018,7,1.15,2.7%,2.4%,61.2%,72.6%,55.2%,65.9%,39.3%,76.5%,53.3%
6,Carlos Taberner [ESP],2,4,33.3%,4,2,2,50.0%,2019,2025,6,0.93,4.1%,4.3%,56.9%,62.5%,45.5%,55.2%,41.5%,57.6%,41.7%
6,Marton Fucsovics [HUN],4,2,66.7%,3,2,1,66.7%,2012,2025,5,0.96,1.6%,3.3%,60.2%,61.6%,55.9%,59.3%,39.1%,56.8%,37.8%
6,Roberto Carballes Baena [ESP],5,1,83.3%,3,3,0,100.0%,2015,2023,5,1.08,2.8%,3.0%,58.5%,67.9%,53.0%,61.8%,41.3%,52.5%,40.0%
6,Andrej Martin [SVK],5,1,83.3%,1,1,0,100.0%,2015,2019,6,1.17,1.9%,2.7%,69.0%,67.7%,57.3%,64.5%,41.5%,65.7%,51.3%
5,Zsombor Piros [HUN],4,1,80.0%,2,1,1,50.0%,2023,2025,5,1.01,5.5%,3.0%,62.7%,66.3%,61.3%,64.4%,36.1%,56.7%,41.7%
5,Pedro Martinez [ESP],3,2,60.0%,0,0,0,-,2017,2023,5,0.98,2.7%,3.4%,55.0%,58.8%,47.6%,53.8%,45.5%,56.4%,68.6%
5,Damir Dzumhur [BIH],3,2,60.0%,2,1,1,50.0%,2011,2021,4,1.14,3.8%,3.1%,61.5%,72.9%,53.2%,65.3%,39.7%,50.0%,40.6%
5,Arthur De Greef [BEL],4,1,80.0%,2,1,1,50.0%,2016,2018,5,1.26,3.8%,2.5%,56.6%,69.4%,58.0%,64.5%,44.6%,65.6%,44.2%
5,Jan Satral [CZE],1,4,20.0%,4,1,3,25.0%,2012,2017,3,1.03,7.3%,3.2%,62.8%,71.6%,54.3%,65.2%,35.7%,46.2%,46.7%
4,Arthur Rinderknech [FRA],1,3,25.0%,1,0,1,0.0%,2019,2025,4,0.86,2.3%,4.6%,52.1%,63.3%,57.2%,60.4%,34.2%,70.6%,30.8%
