Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,13,3,10,23.1%,12-20,37.5%,136-165,45.2%,1-2,33.3%,13,68.2%,21.8%,4.6%,3.8%,55.7%,67.3%,46.8%,58.2%,37.0%,47.7%,0.88,QF (Zadar)
2024,43,29,14,67.4%,61-36,62.9%,517-436,54.2%,14-7,66.7%,43,78.4%,28.4%,4.3%,3.5%,58.6%,70.3%,54.2%,63.7%,40.7%,52.0%,1.12,W (3x)
2023,34,15,19,44.1%,39-47,45.3%,428-451,48.7%,10-14,41.7%,34,76.5%,21.1%,3.6%,2.6%,60.4%,68.6%,51.9%,62.0%,37.2%,49.4%,0.98,QF (2x)
2022,36,23,13,63.9%,49-35,58.3%,450-390,53.6%,9-7,56.3%,36,78.5%,28.4%,3.4%,2.2%,64.8%,67.4%,54.1%,62.7%,40.4%,51.6%,1.08,W (Tulln)
2021,29,17,12,58.6%,39-28,58.2%,348-309,53.0%,8-4,66.7%,29,73.8%,31.8%,3.2%,3.3%,57.4%,67.3%,51.8%,60.7%,42.4%,51.5%,1.08,SF (3x)
2020,12,7,5,58.3%,15-16,48.4%,144-135,51.6%,1-3,25.0%,12,69.8%,33.8%,4.1%,4.2%,54.7%,65.0%,49.0%,57.8%,44.3%,50.9%,1.05,QF (3x)
2019,38,28,10,73.7%,58-29,66.7%,472-363,56.5%,7-8,46.7%,38,78.9%,35.0%,4.2%,4.5%,53.9%,71.9%,52.7%,63.0%,43.9%,53.3%,1.19,W (2x)
2018,26,17,9,65.4%,39-21,65.0%,333-260,56.2%,5-6,45.5%,26,81.3%,32.0%,3.9%,2.6%,60.0%,68.8%,55.9%,63.6%,41.7%,52.6%,1.15,W (Poprad Tatry)
2017,35,17,18,48.6%,39-43,47.6%,410-392,51.1%,4-8,33.3%,35,76.8%,26.3%,4.5%,2.7%,59.4%,69.3%,53.9%,63.1%,39.6%,51.0%,1.07,F (2x)
2016,37,23,14,62.2%,53-33,61.6%,459-390,54.1%,11-8,57.9%,37,81.7%,26.0%,4.4%,3.1%,62.3%,70.7%,53.9%,64.4%,39.4%,51.9%,1.10,W (Napoli)
2015,46,20,26,43.5%,50-58,46.3%,517-534,49.2%,9-11,45.0%,46,73.0%,24.7%,4.0%,3.4%,59.4%,67.8%,50.1%,60.6%,38.5%,49.6%,0.98,F (Mestre)
2014,26,13,13,50.0%,27-31,46.6%,283-266,51.5%,2-5,28.6%,26,78.8%,25.1%,5.9%,3.2%,56.0%,71.3%,52.6%,63.1%,38.8%,50.9%,1.05,W (Meerbusch)
2013,22,9,13,40.9%,26-32,44.8%,274-289,48.7%,4-5,44.4%,22,72.8%,24.4%,4.1%,2.4%,56.7%,68.3%,50.6%,60.6%,38.7%,49.6%,0.98,F (Blumenau)
2012,4,2,2,50.0%,5-6,45.5%,53-59,47.3%,2-0,100.0%,4,71.4%,20.4%,6.8%,4.7%,52.4%,70.9%,49.2%,60.5%,36.5%,49.2%,0.92,QF (Sao Paulo)
2011,3,1,2,33.3%,4-5,44.4%,37-41,47.4%,1-0,100.0%,3,62.5%,29.7%,4.3%,3.2%,51.6%,59.7%,50.4%,55.2%,42.2%,49.0%,0.94,R16 (Trnava)
Career,404,224,180,55.4%,516-440,54.0%,4861-4480,52.0%,88-88,50.0%,404,76.5%,27.4%,4.1%,3.2%,58.8%,69.0%,52.4%,62.1%,40.1%,51.1%,1.06,
