Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,29,9,20,31.0%,24-51,32.0%,341-411,45.3%,5-10,33.3%,27,76.3%,16.0%,4.4%,3.1%,61.9%,66.3%,53.0%,61.2%,33.0%,47.7%,0.85
Clay,50,19,31,38.0%,52-78,40.0%,607-671,47.5%,7-17,29.2%,50,73.0%,22.6%,4.0%,3.2%,61.0%,66.7%,49.2%,59.9%,37.7%,48.8%,0.94
Grass,3,0,3,0.0%,0-8,0.0%,29-50,36.7%,0-2,0.0%,3,64.1%,10.5%,4.4%,6.7%,63.5%,66.9%,38.0%,56.3%,25.1%,42.0%,0.58
Grand Slams,12,2,10,16.7%,10-32,23.8%,168-242,41.0%,3-5,37.5%,12,70.4%,12.9%,4.6%,3.7%,58.6%,64.9%,51.9%,59.5%,32.3%,45.8%,0.80
Masters,2,1,1,50.0%,2-3,40.0%,31-31,50.0%,1-3,25.0%,2,86.2%,17.2%,1.4%,3.8%,55.0%,71.6%,55.8%,64.5%,32.1%,48.9%,0.90
Other Tours,58,23,35,39.7%,56-82,40.6%,649-706,47.9%,6-16,27.3%,58,73.7%,22.5%,4.1%,3.3%,62.5%,66.8%,48.6%,60.0%,37.3%,48.8%,0.93
Best of 5,15,3,12,20.0%,14-39,26.4%,223-303,42.4%,5-7,41.7%,15,71.4%,14.3%,4.3%,3.3%,59.4%,64.7%,52.6%,59.8%,32.9%,46.3%,0.82
Best of 3,67,25,42,37.3%,62-98,38.8%,754-829,47.6%,7-22,24.1%,65,74.7%,21.8%,4.1%,3.3%,62.1%,67.1%,49.3%,60.4%,36.6%,48.8%,0.92
Semi-finals,2,0,2,0.0%,1-4,20.0%,23-31,42.6%,1-1,50.0%,2,84.6%,0.0%,4.4%,2.2%,58.3%,72.4%,50.7%,63.3%,22.8%,45.0%,0.62
Quarter-finals,6,2,4,33.3%,5-9,35.7%,53-73,42.1%,1-0,100.0%,6,63.5%,19.4%,4.5%,3.8%,56.3%,62.5%,48.9%,56.6%,36.6%,47.0%,0.84
vs Righties,68,22,46,32.4%,63-117,35.0%,821-969,45.9%,11-25,30.6%,66,73.3%,19.6%,4.1%,3.3%,61.1%,65.9%,50.7%,60.0%,35.6%,48.0%,0.89
vs Lefties,13,5,8,38.5%,11-19,36.7%,140-151,48.1%,1-4,20.0%,13,77.5%,19.4%,4.7%,3.9%,61.5%,71.5%,47.8%,62.4%,35.3%,48.9%,0.94
vs Top 10,3,1,2,33.3%,2-6,25.0%,38-50,43.2%,1-2,33.3%,3,73.8%,14.0%,5.1%,1.7%,57.9%,64.5%,53.7%,59.9%,33.0%,46.7%,0.82
