Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Szekesfehervar CH R32,W vs Fajta,24,12,2.0,27.3%,13.6%,21,11,1.9,26.9%,14.1%,19.2%,6.4%,0.9,15.9%,18.2%
2023 Davis Cup RR,L vs Middelkoop,23,19,1.2,20.5%,17.0%,19,17,1.1,19.0%,17.0%,14.0%,5.0%,1.9,23.2%,12.5%
2022 Tulln CH F,W vs Sels,16,28,0.6,9.2%,16.2%,15,28,0.5,8.9%,16.7%,6.5%,2.4%,0.5,10.4%,19.1%
2020 US Open R128,L vs Cressy,29,9,3.2,14.9%,4.6%,25,6,4.2,16.8%,4.0%,9.4%,4.0%,1.8,30.4%,16.5%
2020 Australian Open R128,L vs Carreno Busta,26,32,0.8,12.1%,15.0%,26,32,0.8,13.8%,16.9%,,,1.2,13.6%,11.2%
2019 US Open R128,L vs Bedene,30,36,0.8,15.2%,18.2%,22,32,0.7,13.4%,19.5%,9.1%,3.0%,1.7,16.7%,10.1%
2019 Wimbledon R128,L vs Haase,23,22,1.0,17.0%,16.3%,21,13,1.6,18.1%,11.2%,10.3%,7.8%,7.0,25.9%,3.7%
2019 Roland Garros R128,L vs Wawrinka,26,23,1.1,12.1%,10.7%,26,23,1.1,13.5%,12.0%,,,0.7,13.5%,18.6%
2018 Roland Garros R128,L vs Carreno Busta,41,47,0.9,15.2%,17.5%,41,47,0.9,16.0%,18.4%,,,0.9,12.3%,14.1%
2018 Sofia SF,L vs Copil,11,22,0.5,10.0%,20.0%,9,21,0.4,9.3%,21.6%,5.2%,3.1%,1.3,18.2%,14.5%
2017 Roland Garros R128,L vs Wawrinka,23,28,0.8,12.1%,14.7%,17,26,0.7,9.5%,14.5%,7.3%,2.2%,1.2,20.0%,17.4%
2017 Buenos Aires R32,L vs Berlocq,30,29,1.0,21.1%,20.4%,28,29,1.0,20.9%,21.6%,13.4%,7.5%,0.9,10.6%,12.0%
2016 US Open R128,L vs Pospisil,13,22,0.6,9.3%,15.7%,10,17,0.6,8.3%,14.0%,5.8%,2.5%,1.0,18.6%,19.3%
2015 Mohammedia CH QF,W vs Delbonis,29,34,0.9,14.7%,17.3%,23,31,0.7,12.3%,16.6%,5.9%,6.4%,0.5,11.7%,22.3%
Career (14 matches),,344,363,0.9,14.5%,15.3%,303,333,0.9,14.2%,15.6%,6.3%,3.1%,1.1,16.7%,15.1%
