Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Jul-2024,Karlsruhe CH,Clay,F,109,100,(2) Kovalik d. (1) Camilo Ugo Carabelli [ARG],6-3 7-6(2),1.29,3.9%,1.3%,60.5%,78.3%,46.7%,3/5,1:50
06-May-2024,Mauthausen CH,Clay,F,160,229,Lucas Pouille [FRA] d. (6) Kovalik,6-3 6-3,0.77,1.8%,0.0%,59.6%,61.8%,47.8%,3/7,1:16
08-Apr-2024,Split CH,Clay,F,179,114,Kovalik d. (1) Zsombor Piros [HUN],6-4 5-7 7-5,1.08,4.8%,2.9%,70.2%,65.8%,61.3%,2/5,2:35
18-Mar-2024,Zadar CH,Clay,F,213,254,Kovalik d. Adrian Andreev [BUL],6-4 6-2,1.43,2.9%,7.4%,61.8%,78.6%,46.2%,4/5,1:27
03-Oct-2022,Parma CH,Clay,F,156,209,(Alt) Timofey Skatov [RUS] d. Kovalik,7-5 6-7(2) 6-4,0.91,0.0%,0.8%,67.8%,57.5%,55.3%,5/11,3:08
05-Sep-2022,Tulln CH,Clay,F,201,255,Kovalik d. (Q) Jelle Sels [NED],7-6(6) 7-6(3),1.21,1.3%,0.0%,68.4%,75.9%,52.0%,2/3,2:10
18-Nov-2019,Maia CH,Clay,F,172,242,(10) Kovalik d. Constant Lestienne [FRA],6-0 6-4,1.61,3.7%,7.4%,50.0%,66.7%,63.0%,8/9,1:20
30-Sep-2019,Barcelona CH,Clay,F,208,110,(4) Salvatore Caruso [ITA] d. Kovalik,6-4 6-2,0.77,4.1%,10.2%,42.9%,57.1%,17.9%,3/10,1:19
09-Sep-2019,Szczecin CH,Clay,F,346,105,Kovalik d. (5) Guido Andreozzi [ARG],6-7(5) 6-2 6-4,1.13,4.1%,1.0%,58.8%,68.4%,42.5%,6/11,2:44
09-Jul-2018,Braunschweig CH,Clay,F,117,111,(7) Yannick Hanfmann [GER] d. (9) Kovalik,6-2 3-6 6-3,0.81,3.2%,1.1%,53.8%,66.0%,51.2%,6/9,2:02
