Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,19,9,10,47.4%,9,3,6,33.3%,2015,2025,R128,15,0.86,5.6%,4.3%,58.5%,69.5%,45.9%,59.7%,34.8%,59.8%,40.0%
Roland Garros,11,Clay,25,13,12,52.0%,13,8,5,61.5%,2013,2025,R32,18,0.97,4.5%,3.3%,58.7%,66.9%,55.3%,62.1%,36.7%,53.6%,42.9%
Wimbledon,11,Grass,15,4,11,26.7%,7,3,4,42.9%,2013,2025,R128,7,0.73,3.5%,3.7%,66.9%,64.6%,47.1%,58.8%,30.1%,67.6%,11.9%
US Open,9,Hard,13,3,10,23.1%,5,2,3,40.0%,2015,2024,R128,8,0.81,5.7%,5.2%,58.3%,67.1%,51.8%,60.7%,31.8%,52.5%,37.2%
Davis Cup,7,,10,2,8,20.0%,7,2,5,28.6%,2016,2025,,8,0.87,4.5%,2.9%,61.5%,66.8%,54.0%,61.9%,33.1%,57.8%,44.9%
Barcelona,5,Clay,11,5,6,45.5%,4,0,4,0.0%,2016,2025,R16,11,1.02,2.4%,1.8%,63.8%,62.5%,54.8%,59.7%,41.0%,58.1%,41.5%
Indian Wells Masters,4,Hard,5,1,4,20.0%,5,1,4,20.0%,2016,2025,R64,5,0.86,2.4%,2.9%,57.7%,69.5%,53.2%,62.6%,32.1%,65.7%,28.0%
Doha,2,Hard,4,2,2,50.0%,2,2,0,100.0%,2022,2025,R32,4,1.00,3.6%,3.6%,58.7%,65.9%,54.0%,61.0%,38.8%,58.6%,37.9%
Belgrade,2,Hard,3,1,2,33.3%,0,0,0,-,2021,2024,Q2,3,0.92,3.6%,3.2%,64.9%,59.0%,55.2%,57.7%,39.0%,54.8%,40.0%
Bastad,3,Clay,6,3,3,50.0%,4,1,3,25.0%,2019,2024,R16,6,1.04,3.9%,2.1%,68.6%,72.3%,51.1%,65.7%,35.6%,56.0%,42.4%
Hamburg,5,Clay,16,10,6,62.5%,5,3,2,60.0%,2018,2023,SF,16,1.08,3.6%,3.4%,62.9%,69.7%,49.5%,62.2%,40.7%,56.8%,41.4%
