Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-05-05),1326,5,,,,,,,,,910,41,,
2024,1270,7,,,,,,,,,683,77
2023,592,75,,,,,,,,,,
2022,670,42,,,,,,,,,,
2021,703,49,,,,,,,,,,
2020,591,60,,,,,,,,,493,128
2019,566,58,,,,,,,,,467,123
2018,794,7,,,,,,,,,845,11
2017,1182,4,,,,,,,,,,
2015,729,24,,,,,,,,,579,62
2014,811,16,,,,,,,,,438,93
2013,687,37,,,,,,,,,1185,9
2012,852,17,,,,,,,,,833,26
2011,953,13,,,,,,,,,677,45
