Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,2-2,50.0%,16-16,50.0%,0-0,-,2,43.8%,56.3%,0.0%,1.9%,68.2%,49.3%,47.1%,48.6%,53.1%,50.9%,1.03,R16 (W15 Antalya)
2024,13,5,8,38.5%,13-16,44.8%,131-137,48.9%,0-2,0.0%,0,,,,,,,,,,,,QF (W15 Antalya)
2023,38,24,14,63.2%,47-28,62.7%,366-302,54.8%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
2022,36,23,13,63.9%,49-28,63.6%,399-308,56.4%,5-4,55.6%,0,,,,,,,,,,,,F (W15 Castellon)
2021,28,13,15,46.4%,29-27,51.8%,263-238,52.5%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2020,7,4,3,57.1%,9-5,64.3%,71-51,58.2%,0-0,-,0,,,,,,,,,,,,SF (W15 Antalya)
2019,28,12,16,42.9%,29-31,48.3%,263-278,48.6%,2-5,28.6%,0,,,,,,,,,,,,QF (2x)
2018,45,27,18,60.0%,58-35,62.4%,453-371,55.0%,3-2,60.0%,0,,,,,,,,,,,,W (Hammamet $15K)
2017,11,6,5,54.5%,14-11,56.0%,130-110,54.2%,3-2,60.0%,0,,,,,,,,,,,,QF (Stellenbosch $15K)
2016,2,0,2,0.0%,1-4,20.0%,13-26,33.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2015,33,19,14,57.6%,37-26,58.7%,305-274,52.7%,5-1,83.3%,0,,,,,,,,,,,,F (Puszczykowo $10K)
2014,35,15,20,42.9%,38-39,49.4%,348-354,49.6%,5-2,71.4%,0,,,,,,,,,,,,SF (Heraklion 10K)
2013,35,19,16,54.3%,43-37,53.8%,377-346,52.1%,3-2,60.0%,0,,,,,,,,,,,,W (Heraklion 10K)
2012,26,13,13,50.0%,28-27,50.9%,242-222,52.2%,0-2,0.0%,0,,,,,,,,,,,,QF (2x)
2011,15,8,7,53.3%,17-13,56.7%,136-113,54.6%,0-1,0.0%,0,,,,,,,,,,,,SF (Amarante 10K)
2010,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Antalya 10K)
Career,355,189,166,53.2%,414-331,55.6%,3521-3158,52.7%,30-25,54.5%,2,43.8%,56.3%,0.0%,1.9%,68.2%,49.3%,47.1%,48.6%,53.1%,50.9%,1.03,
