Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Karuizawa R32,W vs You,45% (9/20),45% (5/11),2/7,1/6,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2019 W25 Osprey FL R32,W vs Rodriguez,67% (6/9),62% (8/13),2/2,1/1,20% (2/10),2/3,0/0,43% (3/7),71% (5/7)
2019 W25 Hong Kong R16,L vs Kobori,63% (5/8),57% (4/7),1/1,0/0,33% (4/12),0/2,0/1,- (0/0),- (0/0)
2019 W25 Hong Kong R32,W vs Bhosale,63% (5/8),50% (7/14),2/3,1/1,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2019 W25 Hong Kong R32,L vs Zhang,31% (5/16),21% (3/14),1/1,0/0,67% (10/15),1/3,1/2,- (0/0),- (0/0)
2017 Stellenbosch $15K QF,L vs Simmonds,43% (3/7),80% (4/5),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2017 Stellenbosch $15K R16,W vs Steur,46% (6/13),75% (6/8),2/4,1/3,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2017 Stellenbosch $15K R32,W vs Januskova,70% (7/10),63% (5/8),2/6,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 Antalya $15K R32,W vs Chikalkina,71% (10/14),47% (8/17),2/5,1/4,25% (2/8),4/5,4/4,42% (5/12),50% (6/12)
2017 Heraklion $15K R32,W vs Miletic,58% (7/12),71% (5/7),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Badenweiler $15K R16,L vs Gerlach,54% (7/13),33% (6/18),1/1,0/0,53% (10/19),5/7,3/4,60% (3/5),80% (4/5)
2017 Badenweiler $15K R32,W vs Zdrubecka,80% (4/5),80% (8/10),2/4,1/2,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2017 Middelkerke $15K R16,L vs Meers,100% (5/5),60% (3/5),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2015 Bad Waltersdorf $10K QF,L vs Sumova,57% (4/7),100% (2/2),0/0,0/0,64% (9/14),2/4,0/1,- (0/0),- (0/0)
2015 Bad Waltersdorf $10K R16,W vs Neuwirth,58% (7/12),56% (5/9),2/2,1/1,40% (4/10),2/3,0/0,- (0/0),- (0/0)
2015 Bol $10K R16,W vs Pantuckova,60% (6/10),54% (7/13),2/3,1/1,38% (3/8),0/0,0/0,- (0/0),- (0/0)
2014 Viserba 10K R32,L vs Chinellato,33% (4/12),60% (3/5),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2014 Todi 10K R32,W vs Moratelli,64% (7/11),63% (5/8),2/3,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2014 Madrid 10K R16,L vs Kocher,67% (2/3),71% (5/7),0/0,0/0,20% (2/10),0/2,0/1,- (0/0),- (0/0)
2013 Heraklion 10K F,W vs Zovincova,60% (6/10),67% (6/9),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 (5 matches),,49.2%,45.8%,57.1%,37.5%,49.1%,33.3%,33.3%,42.9%,71.4%
2017 (8 matches),,62.0%,57.7%,45.8%,35.7%,32.7%,56.3%,70.0%,47.1%,58.8%
2015 (3 matches),,58.6%,58.3%,80.0%,100.0%,50.0%,57.1%,0.0%,-,-
2014 (3 matches),,50.0%,65.0%,66.7%,50.0%,30.4%,20.0%,33.3%,-,-
2013 (9 matches),,60.7%,57.4%,62.5%,53.8%,44.9%,56.3%,33.3%,66.7%,50.0%
Career (30 matches),,58.4%,56.5%,57.9%,47.6%,42.4%,49.1%,50.0%,50.0%,60.0%
