Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Jurmala R32,W vs Rakhimova,1.12,1.56,45.1,2.2,10.3%,65.5%,4.0%,60.0%,51.5%,51.6%
2019 Strasbourg R32,L vs Saville,0.96,0.84,66.1,2.4,6.3%,50.0%,8.3%,50.0%,54.9%,32.0%
2019 W25 Namangan R16,L vs Chong,0.94,0.51,39.8,2.0,3.2%,48.4%,3.4%,58.6%,26.9%,24.0%
2019 W25 Andijan QF,L vs Chernyshova,0.86,0.67,41.7,2.1,2.9%,58.8%,0.0%,41.2%,47.1%,30.0%
2019 Fed Cup RR,L vs Goerges,0.97,0.80,57.5,2.3,4.4%,51.1%,2.3%,53.5%,36.8%,41.7%
2019 W25 Sunderland R32,W vs Bektas,1.04,1.47,44.0,2.2,17.6%,61.8%,15.6%,68.8%,50.0%,48.6%
2019 W25 Bolton R16,L vs Shinikova,0.89,0.89,77.9,15.8,3.3%,63.3%,3.6%,53.6%,42.6%,39.6%
2019 W25 Bolton R32,W vs Gillan,1.04,1.45,55.2,3.0,12.1%,66.7%,3.2%,67.7%,48.9%,42.9%
2019 W25 Singapore R32,L vs Haas,0.96,0.66,50.3,2.5,2.6%,56.4%,2.8%,47.2%,26.7%,40.7%
2019 W25 Hong Kong R32,L vs Stefkova,0.91,0.76,59.4,3.2,8.8%,44.1%,9.7%,61.3%,31.4%,48.5%
2017 Solapur $15K R16,L vs Mcphee,0.89,0.60,44.2,2.0,0.0%,54.2%,0.0%,54.5%,24.1%,38.5%
2017 Solapur $15K R32,W vs Luikham,0.90,1.79,45.4,2.6,12.5%,79.2%,4.5%,63.6%,66.7%,46.2%
2017 Shrewsbury $25K R16,L vs Sugnaux,1.09,0.77,67.4,2.7,2.9%,62.9%,0.0%,45.5%,32.4%,32.4%
2017 Shrewsbury $25K R32,W vs Kordolaimi,0.97,2.81,32.6,2.2,5.6%,77.8%,6.7%,73.3%,75.0%,64.7%
2017 Nantes $25K QF,L vs Pera,0.89,0.60,46.1,2.3,0.0%,56.0%,0.0%,48.0%,18.5%,47.8%
2017 Lagos $25K R32,L vs Cascino,0.92,0.82,45.6,2.7,8.2%,49.0%,2.2%,42.2%,58.1%,37.5%
2017 Lagos $25K R16,L vs Veselinovic,0.85,0.87,96.2,8.1,5.8%,48.1%,2.2%,43.5%,61.5%,49.0%
2017 Lagos $25K R32,W vs Ostlund,1.10,1.17,76.3,8.3,6.3%,62.5%,4.5%,56.8%,39.3%,46.3%
2017 Clermont Ferrand $25K QF,L vs Lapko,0.83,0.61,38.9,2.0,0.0%,34.6%,0.0%,58.3%,46.9%,31.0%
2017 Clermont Ferrand $25K R16,W vs Tubello,1.01,1.30,48.9,4.3,7.0%,55.8%,2.4%,61.0%,52.3%,54.8%
2019 (10 matches),,0.96,0.91,56.0,2.6,6.7%,56.6%,5.2%,55.3%,42.9%,40.1%
2017 (40 matches),,0.99,1.02,58.9,3.0,3.3%,57.5%,2.1%,53.2%,45.9%,46.3%
2016 (44 matches),,1.03,1.08,57.1,2.6,3.3%,56.8%,2.5%,54.5%,45.1%,47.4%
2015 (9 matches),,0.97,0.97,55.2,2.8,3.7%,54.2%,0.7%,46.4%,51.1%,47.8%
2014 (10 matches),,1.02,1.07,64.2,2.9,2.5%,56.6%,2.2%,54.5%,44.5%,49.1%
Career (154 matches),,1.01,1.04,58.6,2.8,3.1%,56.3%,2.1%,53.2%,46.5%,47.0%
